"qseqid"	"MIND"	"BIND"	"DirInf"	"Maker"	"Braker"	"NCBI"
"rna-gnl|WGS:POTR|OsKitaake08g130050.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g130401.1"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g130500.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g130532.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g130580.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g130600.1"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g130600.2"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g130600.3"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g130600.4"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g130600.6"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g130600.7"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g134400.1"	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g136350.1"	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g137050.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g138850.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g138900.1"	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g140600.1"	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g140666.1"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g141850.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g142200.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g142600.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g142650.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g143400.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g145301.1"	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g146666.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g146800.1"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g148000.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g148350.1"	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g148500.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g148600.1"	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g148700.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g149050.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g150800.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g151050.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g151150.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g151800.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g152000.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g152500.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g152600.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g155800.1"	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g156000.1"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g156300.1"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g156400.1"	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g156500.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g157166.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g159750.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g161000.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g161950.1"	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g163600.1"	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g163800.1"	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g163850.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g165700.1"	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g167600.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g168350.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g170250.1"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g171600.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g171750.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g172000.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g172200.1"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g172601.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g173600.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g174450.1"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g177900.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g182400.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g182700.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g185800.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g187400.1"	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g188300.1"	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g189100.1"	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g189400.1"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g190300.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g190500.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g190600.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g191550.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g192650.1"	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g194122.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g194133.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g194166.1"	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g194188.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g197600.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g197600.2"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g198650.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g199250.1"	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g200050.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g200600.1"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g203000.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g203100.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g204700.1"	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g204900.1"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g205801.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g206201.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g206800.1"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g210150.1"	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g210900.1"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g211000.2"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g213800.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g220800.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g221000.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g221200.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g223250.1"	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g223900.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g224800.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g228000.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g228300.1"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g228400.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g228414.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g229100.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g229128.1"	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g229828.1"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g230700.1"	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g230800.1"	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g231200.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g231300.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g231400.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g232028.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g233300.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g235600.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g237900.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g240600.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g241800.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g242066.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g251100.1"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g253700.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g254000.2"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g254000.3"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g254000.4"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g254000.5"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g254000.6"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake08g254950.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g001400.1"	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g001800.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g001800.2"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g002266.1"	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g002266.2"	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g002266.3"	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g002332.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g002550.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g005850.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g005900.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g006140.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g006168.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g007401.1"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g007800.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g008300.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g010800.1"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g011601.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g014600.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g016000.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g016400.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g017401.1"	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g017500.1"	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g017800.1"	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g019800.1"	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g020301.1"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g020400.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g021800.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g023200.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g024850.1"	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g025950.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g027700.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g028101.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g028332.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g029900.1"	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g030250.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g031000.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g032166.1"	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g033400.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g034732.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g035401.1"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g036400.1"	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g037100.1"	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g037350.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g037400.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g038600.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g042401.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g042401.2"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g045566.1"	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g045632.1"	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g046500.1"	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g050400.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g050500.1"	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g050600.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g050900.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g050950.1"	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g051400.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g051501.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g052100.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g052200.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g052250.1"	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g053500.1"	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g054800.1"	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g056800.1"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g057100.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g057500.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g057600.1"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g059100.1"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g059100.2"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g059100.3"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g059100.4"	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g060650.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g060650.2"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g061600.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g062000.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g062500.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g062601.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g066950.1"	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g068400.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g068500.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g068700.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g070000.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g070133.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g070166.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g074200.1"	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g074800.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g075650.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g078601.1"	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g079200.1"	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g084600.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g085801.1"	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g085900.1"	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g086500.1"	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g087100.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g087800.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g087950.1"	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g088300.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g089400.1"	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g093400.1"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g097950.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g097950.2"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g098350.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g098500.1"	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"rna-gnl|WGS:POTR|OsKitaake09g099750.1"	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
