"qseqid"	"DirInf"	"Maker"	"Braker"	"NCBI"
"g12507.t1"	FALSE	FALSE	TRUE	FALSE
"g12521.t1"	FALSE	FALSE	TRUE	FALSE
"g12522.t1"	FALSE	FALSE	TRUE	FALSE
"g12523.t1"	FALSE	FALSE	TRUE	FALSE
"g12524.t1"	FALSE	FALSE	TRUE	FALSE
"g12525.t1"	FALSE	FALSE	TRUE	FALSE
"g12526.t1"	FALSE	FALSE	TRUE	FALSE
"g12527.t1"	FALSE	FALSE	TRUE	FALSE
"g12528.t1"	FALSE	FALSE	TRUE	FALSE
"g12530.t1"	FALSE	FALSE	TRUE	FALSE
"g12531.t1"	FALSE	FALSE	TRUE	FALSE
"g12532.t1"	FALSE	FALSE	TRUE	FALSE
"g12533.t1"	FALSE	FALSE	TRUE	FALSE
"g12539.t1"	FALSE	FALSE	TRUE	FALSE
"g1253.t1"	FALSE	FALSE	TRUE	FALSE
"g12541.t1"	FALSE	FALSE	TRUE	FALSE
"g12542.t1"	FALSE	FALSE	TRUE	FALSE
"g12547.t1"	FALSE	FALSE	TRUE	FALSE
"g12550.t1"	FALSE	FALSE	TRUE	FALSE
"g12551.t1"	FALSE	FALSE	TRUE	FALSE
"g12552.t1"	FALSE	FALSE	TRUE	FALSE
"g12553.t1"	FALSE	FALSE	TRUE	FALSE
"g12554.t1"	FALSE	FALSE	TRUE	FALSE
"g12563.t1"	FALSE	FALSE	TRUE	FALSE
"g12564.t1"	FALSE	FALSE	TRUE	FALSE
"g1256.t1"	FALSE	FALSE	TRUE	FALSE
"g12570.t1"	FALSE	FALSE	TRUE	FALSE
"g12573.t1"	FALSE	FALSE	TRUE	FALSE
"g12577.t1"	FALSE	FALSE	TRUE	FALSE
"g12580.t1"	FALSE	FALSE	TRUE	FALSE
"g12586.t1"	FALSE	FALSE	TRUE	FALSE
"g12587.t1"	FALSE	FALSE	TRUE	FALSE
"g12593.t1"	FALSE	FALSE	TRUE	FALSE
"g12594.t1"	FALSE	FALSE	TRUE	FALSE
"g12595.t1"	FALSE	FALSE	TRUE	FALSE
"g12598.t1"	FALSE	FALSE	TRUE	FALSE
"g12600.t1"	FALSE	FALSE	TRUE	FALSE
"g12603.t1"	FALSE	FALSE	TRUE	FALSE
"g12606.t1"	FALSE	FALSE	TRUE	FALSE
"g12607.t1"	FALSE	FALSE	TRUE	FALSE
"g12612.t1"	FALSE	FALSE	TRUE	FALSE
"g12613.t1"	FALSE	FALSE	TRUE	FALSE
"g12615.t1"	FALSE	FALSE	TRUE	FALSE
"g12616.t1"	FALSE	FALSE	TRUE	FALSE
"g12617.t1"	FALSE	FALSE	TRUE	FALSE
"g12619.t1"	FALSE	TRUE	TRUE	FALSE
"g12623.t1"	FALSE	FALSE	TRUE	FALSE
"g12627.t1"	FALSE	FALSE	TRUE	FALSE
"g12628.t1"	FALSE	FALSE	TRUE	FALSE
"g12628.t2"	FALSE	FALSE	TRUE	FALSE
"g12631.t1"	FALSE	FALSE	TRUE	FALSE
"g12632.t1"	FALSE	FALSE	TRUE	FALSE
"g12634.t1"	FALSE	FALSE	TRUE	FALSE
"g12634.t2"	FALSE	FALSE	TRUE	FALSE
"g12636.t1"	FALSE	FALSE	TRUE	FALSE
"g12640.t1"	FALSE	FALSE	TRUE	FALSE
"g12642.t1"	FALSE	FALSE	TRUE	FALSE
"g12643.t1"	FALSE	FALSE	TRUE	FALSE
"g12648.t1"	FALSE	FALSE	TRUE	FALSE
"g12652.t1"	FALSE	FALSE	TRUE	FALSE
"g12657.t1"	FALSE	FALSE	TRUE	FALSE
"g1265.t1"	FALSE	FALSE	TRUE	FALSE
"g12660.t1"	FALSE	FALSE	TRUE	FALSE
"g12661.t1"	FALSE	FALSE	TRUE	FALSE
"g12662.t1"	FALSE	FALSE	TRUE	FALSE
"g12663.t1"	FALSE	FALSE	TRUE	FALSE
"g12667.t1"	FALSE	FALSE	TRUE	FALSE
"g12669.t1"	FALSE	FALSE	TRUE	FALSE
"g12673.t1"	FALSE	FALSE	TRUE	FALSE
"g12681.t1"	FALSE	TRUE	TRUE	FALSE
"g12684.t1"	FALSE	FALSE	TRUE	FALSE
"g12688.t1"	FALSE	FALSE	TRUE	FALSE
"g12689.t1"	FALSE	FALSE	TRUE	FALSE
"g12692.t1"	FALSE	FALSE	TRUE	FALSE
"g12693.t1"	FALSE	FALSE	TRUE	FALSE
"g12697.t1"	FALSE	TRUE	TRUE	FALSE
"g12700.t1"	FALSE	FALSE	TRUE	FALSE
"g12701.t1"	FALSE	FALSE	TRUE	FALSE
"g12702.t1"	FALSE	FALSE	TRUE	FALSE
"g12703.t1"	FALSE	FALSE	TRUE	FALSE
"g12710.t1"	FALSE	FALSE	TRUE	FALSE
"g12711.t1"	FALSE	FALSE	TRUE	FALSE
"g12714.t1"	FALSE	FALSE	TRUE	FALSE
"g12715.t1"	FALSE	FALSE	TRUE	FALSE
"g12716.t1"	FALSE	FALSE	TRUE	FALSE
"g12717.t1"	FALSE	FALSE	TRUE	FALSE
"g12718.t1"	FALSE	FALSE	TRUE	FALSE
"g12719.t1"	FALSE	FALSE	TRUE	FALSE
"g12720.t1"	FALSE	FALSE	TRUE	FALSE
"g12721.t1"	FALSE	FALSE	TRUE	FALSE
"g12722.t1"	FALSE	FALSE	TRUE	FALSE
"g12723.t1"	FALSE	FALSE	TRUE	FALSE
"g12724.t1"	FALSE	FALSE	TRUE	FALSE
"g12725.t1"	FALSE	FALSE	TRUE	FALSE
"g12726.t1"	FALSE	FALSE	TRUE	FALSE
"g12730.t1"	FALSE	FALSE	TRUE	FALSE
"g12732.t1"	FALSE	FALSE	TRUE	FALSE
"g12733.t1"	FALSE	FALSE	TRUE	FALSE
"g12734.t1"	FALSE	FALSE	TRUE	FALSE
"g12735.t1"	FALSE	FALSE	TRUE	FALSE
"g12737.t1"	FALSE	FALSE	TRUE	FALSE
"g12739.t1"	FALSE	FALSE	TRUE	FALSE
"g12740.t1"	FALSE	FALSE	TRUE	FALSE
"g12741.t1"	FALSE	FALSE	TRUE	FALSE
"g12743.t1"	FALSE	FALSE	TRUE	FALSE
"g12749.t1"	FALSE	FALSE	TRUE	FALSE
"g12750.t1"	FALSE	FALSE	TRUE	FALSE
"g12752.t1"	FALSE	FALSE	TRUE	FALSE
"g12753.t1"	FALSE	FALSE	TRUE	FALSE
"g12754.t1"	FALSE	FALSE	TRUE	FALSE
"g12756.t1"	FALSE	FALSE	TRUE	FALSE
"g12756.t2"	FALSE	FALSE	TRUE	FALSE
"g12757.t1"	FALSE	FALSE	TRUE	FALSE
"g12760.t1"	FALSE	FALSE	TRUE	FALSE
"g12767.t2"	FALSE	TRUE	TRUE	FALSE
"g1276.t1"	FALSE	FALSE	TRUE	FALSE
"g12774.t1"	FALSE	FALSE	TRUE	FALSE
"g12779.t1"	FALSE	FALSE	TRUE	FALSE
"g1277.t1"	FALSE	FALSE	TRUE	FALSE
"g12780.t1"	FALSE	FALSE	TRUE	FALSE
"g12781.t1"	FALSE	FALSE	TRUE	FALSE
"g12783.t1"	FALSE	FALSE	TRUE	FALSE
"g12784.t1"	FALSE	FALSE	TRUE	FALSE
"g12785.t1"	FALSE	FALSE	TRUE	FALSE
"g12786.t1"	FALSE	FALSE	TRUE	FALSE
"g12789.t1"	FALSE	FALSE	TRUE	FALSE
"g12790.t1"	FALSE	FALSE	TRUE	FALSE
"g12791.t1"	FALSE	FALSE	TRUE	FALSE
"g12794.t1"	FALSE	FALSE	TRUE	FALSE
"g12797.t1"	FALSE	FALSE	TRUE	FALSE
"g12798.t1"	FALSE	FALSE	TRUE	FALSE
"g12799.t1"	FALSE	FALSE	TRUE	FALSE
"g12801.t1"	FALSE	FALSE	TRUE	FALSE
"g12811.t1"	FALSE	FALSE	TRUE	FALSE
"g12812.t1"	FALSE	FALSE	TRUE	FALSE
"g12813.t1"	FALSE	FALSE	TRUE	FALSE
"g12816.t1"	FALSE	FALSE	TRUE	FALSE
"g12817.t1"	FALSE	FALSE	TRUE	FALSE
"g12825.t1"	FALSE	FALSE	TRUE	FALSE
"g12826.t1"	FALSE	FALSE	TRUE	FALSE
"g12827.t1"	FALSE	FALSE	TRUE	FALSE
"g12834.t2"	FALSE	FALSE	TRUE	FALSE
"g12839.t1"	FALSE	TRUE	TRUE	FALSE
"g12840.t1"	FALSE	TRUE	TRUE	FALSE
"g12841.t1"	FALSE	FALSE	TRUE	FALSE
"g12842.t1"	FALSE	FALSE	TRUE	FALSE
"g12845.t1"	FALSE	FALSE	TRUE	FALSE
"g12846.t1"	FALSE	FALSE	TRUE	FALSE
"g12849.t1"	FALSE	FALSE	TRUE	FALSE
"g12850.t1"	FALSE	FALSE	TRUE	FALSE
"g12860.t1"	FALSE	FALSE	TRUE	FALSE
"g12863.t1"	FALSE	FALSE	TRUE	FALSE
"g12865.t1"	FALSE	FALSE	TRUE	FALSE
"g12867.t1"	FALSE	FALSE	TRUE	FALSE
"g12871.t1"	FALSE	FALSE	TRUE	FALSE
"g12872.t1"	FALSE	FALSE	TRUE	FALSE
"g12873.t1"	FALSE	FALSE	TRUE	FALSE
"g12876.t1"	FALSE	FALSE	TRUE	FALSE
"g1287.t1"	FALSE	FALSE	TRUE	FALSE
"g12881.t1"	FALSE	FALSE	TRUE	FALSE
"g12885.t1"	FALSE	TRUE	TRUE	FALSE
"g12888.t1"	FALSE	FALSE	TRUE	FALSE
"g12888.t2"	FALSE	FALSE	TRUE	FALSE
"g12889.t1"	FALSE	FALSE	TRUE	FALSE
"g1288.t1"	FALSE	FALSE	TRUE	FALSE
"g12890.t1"	FALSE	FALSE	TRUE	FALSE
"g12893.t1"	FALSE	FALSE	TRUE	FALSE
"g12894.t1"	FALSE	FALSE	TRUE	FALSE
"g12895.t1"	FALSE	FALSE	TRUE	FALSE
"g12897.t1"	FALSE	FALSE	TRUE	FALSE
"g12899.t1"	FALSE	FALSE	TRUE	FALSE
"g12903.t1"	FALSE	FALSE	TRUE	FALSE
"g12905.t1"	FALSE	FALSE	TRUE	FALSE
"g12908.t1"	FALSE	TRUE	TRUE	FALSE
"g1290.t1"	FALSE	FALSE	TRUE	FALSE
"g12911.t1"	FALSE	FALSE	TRUE	FALSE
"g12916.t1"	FALSE	FALSE	TRUE	FALSE
"g12919.t1"	FALSE	FALSE	TRUE	FALSE
"g12920.t1"	FALSE	FALSE	TRUE	FALSE
"g12921.t1"	FALSE	FALSE	TRUE	FALSE
"g12923.t1"	FALSE	FALSE	TRUE	FALSE
"g12924.t1"	FALSE	FALSE	TRUE	FALSE
"g12927.t1"	FALSE	FALSE	TRUE	FALSE
"g1292.t1"	FALSE	FALSE	TRUE	FALSE
"g12931.t1"	FALSE	FALSE	TRUE	FALSE
"g12932.t1"	FALSE	FALSE	TRUE	FALSE
"g12933.t1"	FALSE	FALSE	TRUE	FALSE
"g12934.t1"	FALSE	FALSE	TRUE	FALSE
"g12937.t1"	FALSE	FALSE	TRUE	FALSE
"g12941.t1"	FALSE	FALSE	TRUE	FALSE
"g12946.t1"	FALSE	FALSE	TRUE	FALSE
"g12948.t1"	FALSE	FALSE	TRUE	FALSE
"g12951.t1"	FALSE	FALSE	TRUE	FALSE
"g12952.t1"	FALSE	FALSE	TRUE	FALSE
"g12954.t1"	FALSE	FALSE	TRUE	FALSE
"g12955.t1"	FALSE	FALSE	TRUE	FALSE
"g12958.t1"	FALSE	FALSE	TRUE	FALSE
"g1295.t1"	FALSE	FALSE	TRUE	FALSE
"g12961.t1"	FALSE	FALSE	TRUE	FALSE
"g12962.t1"	FALSE	FALSE	TRUE	FALSE
"g12963.t1"	FALSE	FALSE	TRUE	FALSE
"g12965.t1"	FALSE	FALSE	TRUE	FALSE
"g12966.t1"	FALSE	FALSE	TRUE	FALSE
"g12967.t1"	FALSE	FALSE	TRUE	FALSE
"g12968.t1"	FALSE	FALSE	TRUE	FALSE
"g12969.t1"	FALSE	FALSE	TRUE	FALSE
"g12971.t1"	FALSE	FALSE	TRUE	FALSE
"g12972.t1"	FALSE	FALSE	TRUE	FALSE
"g12974.t1"	FALSE	FALSE	TRUE	FALSE
"g12975.t1"	FALSE	FALSE	TRUE	FALSE
"g12979.t1"	FALSE	FALSE	TRUE	FALSE
"g1297.t1"	FALSE	FALSE	TRUE	FALSE
"g12982.t1"	FALSE	FALSE	TRUE	FALSE
"g12983.t1"	FALSE	FALSE	TRUE	FALSE
"g12984.t1"	FALSE	FALSE	TRUE	FALSE
"g12985.t1"	FALSE	FALSE	TRUE	FALSE
"g12988.t1"	FALSE	FALSE	TRUE	FALSE
"g12991.t1"	FALSE	FALSE	TRUE	FALSE
"g12992.t1"	FALSE	FALSE	TRUE	FALSE
"g12993.t1"	FALSE	FALSE	TRUE	FALSE
"g12994.t1"	FALSE	FALSE	TRUE	FALSE
"g12996.t1"	FALSE	FALSE	TRUE	FALSE
"g12998.t1"	FALSE	FALSE	TRUE	FALSE
"g1299.t1"	FALSE	FALSE	TRUE	FALSE
"g13000.t1"	FALSE	FALSE	TRUE	FALSE
"g13001.t1"	FALSE	FALSE	TRUE	FALSE
"g13003.t1"	FALSE	FALSE	TRUE	FALSE
"g13004.t1"	FALSE	FALSE	TRUE	FALSE
"g13005.t1"	FALSE	FALSE	TRUE	FALSE
"g13005.t2"	FALSE	FALSE	TRUE	FALSE
"g13013.t1"	FALSE	FALSE	TRUE	FALSE
"g13017.t1"	FALSE	FALSE	TRUE	FALSE
"g13019.t2"	FALSE	FALSE	TRUE	FALSE
"g1301.t1"	FALSE	FALSE	TRUE	FALSE
"g13021.t1"	FALSE	FALSE	TRUE	FALSE
"g13024.t1"	FALSE	FALSE	TRUE	FALSE
"g13025.t1"	FALSE	FALSE	TRUE	FALSE
"g13026.t1"	FALSE	FALSE	TRUE	FALSE
"g13027.t1"	FALSE	FALSE	TRUE	FALSE
"g13028.t1"	FALSE	FALSE	TRUE	FALSE
"g13029.t1"	FALSE	FALSE	TRUE	FALSE
"g13030.t1"	FALSE	FALSE	TRUE	FALSE
"g13031.t1"	FALSE	FALSE	TRUE	FALSE
"g13034.t1"	FALSE	FALSE	TRUE	FALSE
"g13035.t1"	FALSE	TRUE	TRUE	FALSE
"g13037.t1"	FALSE	FALSE	TRUE	FALSE
"g13038.t1"	FALSE	FALSE	TRUE	FALSE
"g1303.t1"	FALSE	FALSE	TRUE	FALSE
"g13040.t1"	FALSE	FALSE	TRUE	FALSE
"g13041.t1"	FALSE	FALSE	TRUE	FALSE
"g13044.t1"	FALSE	FALSE	TRUE	FALSE
"g13045.t1"	FALSE	FALSE	TRUE	FALSE
"g13047.t1"	FALSE	FALSE	TRUE	FALSE
"g1304.t1"	FALSE	FALSE	TRUE	FALSE
"g13056.t1"	FALSE	FALSE	TRUE	FALSE
"g13057.t1"	FALSE	FALSE	TRUE	FALSE
"g13058.t1"	FALSE	FALSE	TRUE	FALSE
"g1305.t1"	FALSE	FALSE	TRUE	FALSE
"g13061.t1"	FALSE	FALSE	TRUE	FALSE
"g13062.t1"	FALSE	FALSE	TRUE	FALSE
"g13066.t1"	FALSE	FALSE	TRUE	FALSE
"g13067.t1"	FALSE	FALSE	TRUE	FALSE
"g13068.t1"	FALSE	FALSE	TRUE	FALSE
"g1306.t1"	FALSE	FALSE	TRUE	FALSE
"g13072.t1"	FALSE	FALSE	TRUE	FALSE
"g13073.t1"	FALSE	FALSE	TRUE	FALSE
"g13075.t1"	FALSE	FALSE	TRUE	FALSE
"g1307.t1"	FALSE	FALSE	TRUE	FALSE
"g13081.t1"	FALSE	FALSE	TRUE	FALSE
"g13081.t2"	FALSE	FALSE	TRUE	FALSE
"g13083.t1"	FALSE	FALSE	TRUE	FALSE
"g13087.t1"	FALSE	FALSE	TRUE	FALSE
"g1308.t1"	FALSE	FALSE	TRUE	FALSE
"g13090.t1"	FALSE	FALSE	TRUE	FALSE
"g13092.t1"	FALSE	FALSE	TRUE	FALSE
"g13094.t1"	FALSE	FALSE	TRUE	FALSE
"g13095.t1"	FALSE	FALSE	TRUE	FALSE
"g13097.t1"	FALSE	FALSE	TRUE	FALSE
"g13098.t1"	FALSE	FALSE	TRUE	FALSE
"g13100.t1"	FALSE	FALSE	TRUE	FALSE
"g13101.t1"	FALSE	FALSE	TRUE	FALSE
"g13101.t2"	FALSE	FALSE	TRUE	FALSE
"g13104.t1"	FALSE	FALSE	TRUE	FALSE
"g13105.t1"	FALSE	FALSE	TRUE	FALSE
"g13110.t1"	FALSE	FALSE	TRUE	FALSE
"g13111.t1"	FALSE	FALSE	TRUE	FALSE
"g13112.t1"	FALSE	FALSE	TRUE	FALSE
"g13113.t1"	FALSE	FALSE	TRUE	FALSE
"g13116.t1"	FALSE	FALSE	TRUE	FALSE
"g13117.t1"	FALSE	FALSE	TRUE	FALSE
"g13118.t1"	FALSE	FALSE	TRUE	FALSE
"g13119.t1"	FALSE	FALSE	TRUE	FALSE
"g13122.t1"	FALSE	FALSE	TRUE	FALSE
"g13126.t1"	FALSE	FALSE	TRUE	FALSE
"g13131.t1"	FALSE	FALSE	TRUE	FALSE
"g13136.t1"	FALSE	FALSE	TRUE	FALSE
"g13140.t1"	FALSE	FALSE	TRUE	FALSE
"g13144.t1"	FALSE	FALSE	TRUE	FALSE
"g13145.t1"	FALSE	FALSE	TRUE	FALSE
"g13150.t1"	FALSE	FALSE	TRUE	FALSE
"g13151.t1"	FALSE	FALSE	TRUE	FALSE
"g13153.t1"	FALSE	FALSE	TRUE	FALSE
"g13156.t1"	FALSE	FALSE	TRUE	FALSE
"g1315.t1"	FALSE	FALSE	TRUE	FALSE
"g13161.t1"	FALSE	FALSE	TRUE	FALSE
"g13163.t1"	FALSE	FALSE	TRUE	FALSE
"g13171.t1"	FALSE	FALSE	TRUE	FALSE
"g13174.t1"	FALSE	FALSE	TRUE	FALSE
"g13175.t1"	FALSE	FALSE	TRUE	FALSE
"g13178.t1"	FALSE	FALSE	TRUE	FALSE
"g13180.t1"	FALSE	FALSE	TRUE	FALSE
"g13181.t1"	FALSE	FALSE	TRUE	FALSE
"g13184.t1"	FALSE	FALSE	TRUE	FALSE
"g1318.t1"	FALSE	FALSE	TRUE	FALSE
"g13192.t1"	FALSE	FALSE	TRUE	FALSE
"g13195.t1"	FALSE	FALSE	TRUE	FALSE
"g13197.t1"	FALSE	FALSE	TRUE	FALSE
"g1319.t1"	FALSE	FALSE	TRUE	FALSE
"g131.t1"	FALSE	FALSE	TRUE	FALSE
"g13206.t1"	FALSE	FALSE	TRUE	FALSE
"g13207.t1"	FALSE	FALSE	TRUE	FALSE
"g13208.t1"	FALSE	FALSE	TRUE	FALSE
"g1320.t1"	FALSE	FALSE	TRUE	FALSE
"g13210.t1"	FALSE	FALSE	TRUE	FALSE
"g13213.t1"	FALSE	FALSE	TRUE	FALSE
"g13219.t1"	FALSE	FALSE	TRUE	FALSE
"g13220.t1"	FALSE	FALSE	TRUE	FALSE
"g13221.t1"	FALSE	FALSE	TRUE	FALSE
"g13224.t1"	FALSE	FALSE	TRUE	FALSE
"g1322.t1"	FALSE	FALSE	TRUE	FALSE
"g13230.t1"	FALSE	FALSE	TRUE	FALSE
"g13232.t1"	FALSE	FALSE	TRUE	FALSE
"g13234.t1"	FALSE	FALSE	TRUE	FALSE
"g13235.t1"	FALSE	FALSE	TRUE	FALSE
"g13237.t1"	FALSE	FALSE	TRUE	FALSE
"g13239.t1"	FALSE	FALSE	TRUE	FALSE
"g1323.t1"	FALSE	FALSE	TRUE	FALSE
"g13240.t1"	FALSE	FALSE	TRUE	FALSE
"g13244.t1"	FALSE	FALSE	TRUE	FALSE
"g13247.t1"	FALSE	FALSE	TRUE	FALSE
"g13255.t1"	FALSE	FALSE	TRUE	FALSE
"g13257.t1"	FALSE	FALSE	TRUE	FALSE
"g13258.t1"	FALSE	FALSE	TRUE	FALSE
"g13261.t1"	FALSE	FALSE	TRUE	FALSE
"g13263.t1"	FALSE	FALSE	TRUE	FALSE
"g13264.t1"	FALSE	FALSE	TRUE	FALSE
"g13267.t1"	FALSE	FALSE	TRUE	FALSE
"g13268.t1"	FALSE	FALSE	TRUE	FALSE
"g13274.t1"	FALSE	FALSE	TRUE	FALSE
"g1327.t1"	FALSE	FALSE	TRUE	FALSE
"g13280.t1"	FALSE	FALSE	TRUE	FALSE
"g13281.t1"	FALSE	FALSE	TRUE	FALSE
"g13283.t1"	FALSE	FALSE	TRUE	FALSE
"g13284.t1"	FALSE	FALSE	TRUE	FALSE
"g13285.t1"	FALSE	FALSE	TRUE	FALSE
"g13286.t1"	FALSE	FALSE	TRUE	FALSE
"g13287.t1"	FALSE	FALSE	TRUE	FALSE
"g13290.t1"	FALSE	FALSE	TRUE	FALSE
"g13291.t1"	FALSE	TRUE	TRUE	FALSE
"g13294.t1"	FALSE	FALSE	TRUE	FALSE
"g13296.t1"	FALSE	FALSE	TRUE	FALSE
"g13298.t1"	FALSE	FALSE	TRUE	FALSE
"g1329.t1"	FALSE	FALSE	TRUE	FALSE
"g132.t1"	FALSE	FALSE	TRUE	FALSE
"g13300.t1"	FALSE	FALSE	TRUE	FALSE
"g13301.t1"	FALSE	FALSE	TRUE	FALSE
"g13303.t1"	FALSE	FALSE	TRUE	FALSE
"g13309.t1"	FALSE	FALSE	TRUE	FALSE
"g13313.t1"	FALSE	FALSE	TRUE	FALSE
"g13316.t1"	FALSE	FALSE	TRUE	FALSE
"g13317.t1"	FALSE	FALSE	TRUE	FALSE
"g13326.t1"	FALSE	FALSE	TRUE	FALSE
"g13327.t1"	FALSE	FALSE	TRUE	FALSE
"g13328.t1"	FALSE	FALSE	TRUE	FALSE
"g1332.t1"	FALSE	FALSE	TRUE	FALSE
"g13331.t1"	FALSE	FALSE	TRUE	FALSE
"g13332.t1"	FALSE	FALSE	TRUE	FALSE
"g13334.t1"	FALSE	FALSE	TRUE	FALSE
"g13335.t1"	FALSE	FALSE	TRUE	FALSE
"g13338.t1"	FALSE	FALSE	TRUE	FALSE
"g1333.t1"	FALSE	FALSE	TRUE	FALSE
"g13341.t1"	FALSE	FALSE	TRUE	FALSE
"g13342.t1"	FALSE	FALSE	TRUE	FALSE
"g13343.t1"	FALSE	FALSE	TRUE	FALSE
"g13350.t1"	FALSE	FALSE	TRUE	FALSE
"g13351.t1"	FALSE	FALSE	TRUE	FALSE
"g13358.t1"	FALSE	FALSE	TRUE	FALSE
"g13359.t1"	FALSE	FALSE	TRUE	FALSE
"g1335.t1"	FALSE	FALSE	TRUE	FALSE
"g13364.t1"	FALSE	FALSE	TRUE	FALSE
"g13367.t1"	FALSE	FALSE	TRUE	FALSE
"g1336.t1"	FALSE	FALSE	TRUE	FALSE
"g13370.t1"	FALSE	FALSE	TRUE	FALSE
"g13376.t1"	FALSE	TRUE	TRUE	FALSE
"g13377.t1"	FALSE	FALSE	TRUE	FALSE
"g13378.t1"	FALSE	FALSE	TRUE	FALSE
"g1337.t1"	FALSE	FALSE	TRUE	FALSE
"g13380.t1"	FALSE	FALSE	TRUE	FALSE
"g13382.t1"	FALSE	FALSE	TRUE	FALSE
"g13385.t1"	FALSE	FALSE	TRUE	FALSE
"g13386.t1"	FALSE	FALSE	TRUE	FALSE
"g13392.t1"	FALSE	FALSE	TRUE	FALSE
"g13394.t1"	FALSE	FALSE	TRUE	FALSE
"g13395.t1"	FALSE	FALSE	TRUE	FALSE
"g13397.t1"	FALSE	FALSE	TRUE	FALSE
"g13398.t1"	FALSE	FALSE	TRUE	FALSE
"g133.t1"	FALSE	FALSE	TRUE	FALSE
"g13410.t1"	FALSE	FALSE	TRUE	FALSE
"g13412.t1"	FALSE	FALSE	TRUE	FALSE
"g13417.t1"	FALSE	FALSE	TRUE	FALSE
"g13419.t1"	FALSE	FALSE	TRUE	FALSE
"g13420.t1"	FALSE	FALSE	TRUE	FALSE
"g13421.t1"	FALSE	FALSE	TRUE	FALSE
"g13426.t1"	FALSE	FALSE	TRUE	FALSE
"g13429.t1"	FALSE	FALSE	TRUE	FALSE
"g13431.t1"	FALSE	FALSE	TRUE	FALSE
"g13432.t1"	FALSE	FALSE	TRUE	FALSE
"g13433.t1"	FALSE	FALSE	TRUE	FALSE
"g13444.t1"	FALSE	FALSE	TRUE	FALSE
"g13445.t1"	FALSE	FALSE	TRUE	FALSE
"g13446.t1"	FALSE	FALSE	TRUE	FALSE
"g13447.t1"	FALSE	FALSE	TRUE	FALSE
"g13448.t1"	FALSE	FALSE	TRUE	FALSE
"g13449.t1"	FALSE	FALSE	TRUE	FALSE
"g13450.t1"	FALSE	FALSE	TRUE	FALSE
"g13451.t1"	FALSE	FALSE	TRUE	FALSE
"g13453.t1"	FALSE	FALSE	TRUE	FALSE
"g13454.t1"	FALSE	FALSE	TRUE	FALSE
"g13456.t1"	FALSE	FALSE	TRUE	FALSE
"g13457.t1"	FALSE	FALSE	TRUE	FALSE
"g13458.t1"	FALSE	FALSE	TRUE	FALSE
"g13459.t1"	FALSE	FALSE	TRUE	FALSE
"g13460.t1"	FALSE	FALSE	TRUE	FALSE
"g13461.t1"	FALSE	FALSE	TRUE	FALSE
"g13463.t1"	FALSE	FALSE	TRUE	FALSE
"g13467.t1"	FALSE	FALSE	TRUE	FALSE
"g13468.t1"	FALSE	FALSE	TRUE	FALSE
"g13469.t1"	FALSE	FALSE	TRUE	FALSE
"g13469.t2"	FALSE	FALSE	TRUE	FALSE
"g13471.t1"	FALSE	FALSE	TRUE	FALSE
"g13478.t1"	FALSE	FALSE	TRUE	FALSE
"g13479.t1"	FALSE	FALSE	TRUE	FALSE
"g13483.t1"	FALSE	FALSE	TRUE	FALSE
"g13485.t1"	FALSE	FALSE	TRUE	FALSE
"g1348.t1"	FALSE	FALSE	TRUE	FALSE
"g13490.t1"	FALSE	FALSE	TRUE	FALSE
"g13491.t1"	FALSE	FALSE	TRUE	FALSE
"g13492.t1"	FALSE	FALSE	TRUE	FALSE
"g13493.t1"	FALSE	FALSE	TRUE	FALSE
"g13497.t1"	FALSE	FALSE	TRUE	FALSE
"g13498.t1"	FALSE	FALSE	TRUE	FALSE
"g13503.t1"	FALSE	FALSE	TRUE	FALSE
"g13505.t1"	FALSE	FALSE	TRUE	FALSE
"g13506.t1"	FALSE	FALSE	TRUE	FALSE
"g13508.t1"	FALSE	FALSE	TRUE	FALSE
"g13509.t1"	FALSE	FALSE	TRUE	FALSE
"g13510.t2"	FALSE	FALSE	TRUE	FALSE
"g13514.t1"	FALSE	FALSE	TRUE	FALSE
"g13526.t1"	FALSE	FALSE	TRUE	FALSE
"g1352.t1"	FALSE	FALSE	TRUE	FALSE
"g13531.t1"	FALSE	FALSE	TRUE	FALSE
"g13533.t1"	FALSE	FALSE	TRUE	FALSE
"g13544.t1"	FALSE	FALSE	TRUE	FALSE
"g13545.t1"	FALSE	FALSE	TRUE	FALSE
"g13554.t1"	FALSE	FALSE	TRUE	FALSE
"g13559.t1"	FALSE	FALSE	TRUE	FALSE
"g1355.t1"	FALSE	FALSE	TRUE	FALSE
"g13561.t1"	FALSE	TRUE	TRUE	FALSE
"g13564.t1"	FALSE	FALSE	TRUE	FALSE
"g13565.t1"	FALSE	FALSE	TRUE	FALSE
"g13567.t1"	FALSE	FALSE	TRUE	FALSE
"g13570.t1"	FALSE	FALSE	TRUE	FALSE
"g13572.t1"	FALSE	TRUE	TRUE	FALSE
"g13574.t1"	FALSE	FALSE	TRUE	FALSE
"g13581.t1"	FALSE	FALSE	TRUE	FALSE
"g13585.t1"	FALSE	FALSE	TRUE	FALSE
"g13586.t1"	FALSE	TRUE	TRUE	FALSE
"g13587.t1"	FALSE	TRUE	TRUE	FALSE
"g13589.t1"	FALSE	FALSE	TRUE	FALSE
"g13593.t1"	FALSE	FALSE	TRUE	FALSE
"g13598.t1"	FALSE	FALSE	TRUE	FALSE
