Gene_ID,PS_name,braker_S-nF1,braker_M-nF1,braker_L-nF1,braker_X-nF1,braker_38-nF1,braker_actual-nF1,maker_C1-nF1,maker_C2-nF1,maker_C3-nF1,maker_C4-nF1,maker_C5-nF1,maker_C6-nF1,maker_38-nF1,trans_mikado-38-nF1,trans_po-nF1,braker-mikado_both38-nF1,maker-mikado_both38-nF1,brakerX-mikado38.refmap-nF1
AT1G72660,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72670,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72680,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G72690,Embryophyta,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
AT1G72700,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72710,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72720,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
AT1G72730,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72740,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72750,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72755,Arabidopsis_thaliana,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
AT1G72760,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72770,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72790,Mesangiospermae,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G72800,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT1G72810,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72820,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72830,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72840,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G72850,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G72860,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72870,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72880,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72890,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G72900,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G72910,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72920,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G72930,cellular_organisms,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
AT1G72940,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72950,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72960,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G72970,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT1G72980,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT1G72990,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73000,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G73010,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73020,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73030,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G73040,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73050,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73060,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73065,Arabidopsis_thaliana,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
AT1G73066,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73080,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73090,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73100,cellular_organisms,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
AT1G73110,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73120,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT1G73130,eudicotyledons,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73140,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73150,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73160,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
AT1G73165,eudicotyledons,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1
AT1G73170,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73177,Viridiplantae,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73180,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73190,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G73200,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73210,Viridiplantae,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G73220,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
AT1G73230,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73240,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73250,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73260,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73270,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73280,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73290,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73300,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73310,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73320,cellular_organisms,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
AT1G73325,Magnoliophyta,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1
AT1G73330,Magnoliophyta,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
AT1G73340,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT1G73350,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73360,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73370,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73380,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G73390,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73400,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73410,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73430,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73440,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73450,cellular_organisms,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
AT1G73460,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73470,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73480,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73490,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73500,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73510,Brassicaceae,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT1G73530,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73540,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73550,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT1G73560,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT1G73570,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73580,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73590,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73600,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73603,Brassicaceae,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1
AT1G73607,Brassicaceae,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1
AT1G73610,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73620,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73630,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73640,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73650,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73655,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73660,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73670,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73680,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G73690,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73700,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73710,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
AT1G73720,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73730,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73740,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73750,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73760,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73770,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT1G73780,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
AT1G73790,Eukaryota,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
AT1G73805,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73810,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73820,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73830,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73840,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73850,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT1G73860,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73870,Eukaryota,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
AT1G73875,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73880,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G73885,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73890,Embryophyta,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
AT1G73910,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G73920,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73930,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73940,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73950,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73960,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G73965,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT1G73970,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G73980,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G73990,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74000,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74010,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74020,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74030,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74035,Arabidopsis_thaliana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AT1G74040,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74045,Embryophyta,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
AT1G74050,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74055,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
AT1G74060,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74070,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74080,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74088,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74090,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G74100,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74110,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74120,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G74130,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74140,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74150,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74160,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74170,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74180,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74190,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G74200,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G74210,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74220,Magnoliophyta,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
AT1G74230,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT1G74240,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74250,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
AT1G74260,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G74270,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74280,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74290,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G74300,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74310,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74320,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74330,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74340,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74350,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
AT1G74360,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G74370,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
AT1G74380,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
AT1G74385,Arabidopsis_thaliana,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
AT1G74390,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74400,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
AT1G74410,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74420,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT1G74430,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74440,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74450,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74458,malvids,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74460,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74470,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74480,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
AT1G74490,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G74500,Magnoliophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74510,cellular_organisms,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
AT1G74520,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74530,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74540,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74550,cellular_organisms,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
AT1G74560,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74580,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT1G74590,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G74600,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74620,Eukaryota,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
AT1G74630,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74640,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74650,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74660,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74670,Tracheophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74675,Arabidopsis_thaliana,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
AT1G74680,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G74690,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74700,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74710,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74720,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT1G74730,Eukaryota,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G74740,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G74750,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G74770,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74780,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74790,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G74800,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G74810,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74820,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
AT1G74830,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G74840,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74850,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74860,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74870,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
AT1G74875,Magnoliophyta,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
AT1G74880,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74890,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74900,Eukaryota,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
AT1G74910,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74920,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74929,Arabidopsis_thaliana,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
AT1G74930,Viridiplantae,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G74940,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74950,Embryophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74960,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G74970,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G74990,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75000,Eukaryota,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
AT1G75010,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75020,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75030,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75040,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75050,cellular_organisms,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G75060,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G75080,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G75090,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75100,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G75110,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75120,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75125,Viridiplantae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75130,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
AT1G75140,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75150,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75160,Tracheophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75170,Eukaryota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75180,Streptophyta,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
AT1G75190,Brassicaceae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75200,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75210,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75220,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75230,cellular_organisms,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
AT1G75240,Streptophyta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
