ID	len	gc	PS
AT2G14775	810	0.408642	Arabidopsis_thaliana
AT2G14800	947	0.384372	Arabidopsis_thaliana
AT2G14810	201	0.393035	Arabidopsis_thaliana
AT2G14820	1905	0.433071	Eukaryota
AT2G14825	441	0.473923	Eukaryota
AT2G14830	1155	0.415584	Eukaryota
AT2G14835	1032	0.457364	Eukaryota
AT2G14846	300	0.403333	Magnoliophyta
AT2G14850	876	0.452055	Streptophyta
AT2G14860	759	0.445323	Eukaryota
AT2G14870	306	0.473856	cellular_organisms
AT2G14880	426	0.488263	cellular_organisms
AT2G14890	576	0.557292	rosids
AT2G14900	327	0.452599	Tracheophyta
AT2G14910	1161	0.417743	cellular_organisms
AT2G14920	1002	0.418164	cellular_organisms
AT2G14935	225	0.351111	rosids
AT2G14945	399	0.488722	Brassicaceae
AT2G14960	1773	0.509306	cellular_organisms
AT2G15000	282	0.542553	Magnoliophyta
AT2G15010	408	0.431373	Mesangiospermae
AT2G15020	1581	0.469956	Embryophyta
AT2G15025	558	0.410394	Arabidopsis
AT2G15029	102	0.392157	Arabidopsis_thaliana
AT2G15042	1278	0.399844	cellular_organisms
AT2G15050	372	0.497312	Embryophyta
AT2G15080	2952	0.393631	cellular_organisms
AT2G15090	1446	0.432918	cellular_organisms
AT2G15110	1752	0.502283	Brassicaceae
AT2G15130	678	0.485251	cellular_organisms
AT2G15170	309	0.440129	Tracheophyta
AT2G15180	1425	0.416842	Magnoliophyta
AT2G15185	576	0.425347	Brassicaceae
AT2G15220	678	0.482301	cellular_organisms
AT2G15230	1182	0.42132	cellular_organisms
AT2G15240	759	0.42556	Eukaryota
AT2G15260	1089	0.40955	Streptophyta
AT2G15270	585	0.442735	Eukaryota
AT2G15280	606	0.40429	Eukaryota
AT2G15290	891	0.494949	Viridiplantae
AT2G15300	2235	0.453691	cellular_organisms
AT2G15310	618	0.444984	cellular_organisms
AT2G15318	270	0.440741	Arabidopsis_thaliana
AT2G15320	1149	0.496084	cellular_organisms
AT2G15325	366	0.368852	Embryophyta
AT2G15327	369	0.479675	Arabidopsis_thaliana
AT2G15340	360	0.497222	Brassicaceae
AT2G15345	366	0.418033	Mesangiospermae
AT2G15350	1545	0.407767	Viridiplantae
AT2G15360	243	0.390947	rosids
AT2G15370	1602	0.406991	Viridiplantae
AT2G15390	1512	0.414021	Viridiplantae
AT2G15400	960	0.45	cellular_organisms
AT2G15420	2874	0.517745	Mesangiospermae
AT2G15430	960	0.452083	cellular_organisms
AT2G15440	990	0.450505	cellular_organisms
AT2G15450	1215	0.402469	cellular_organisms
AT2G15460	1209	0.408602	cellular_organisms
AT2G15470	1215	0.404115	cellular_organisms
AT2G15480	1455	0.441237	Eukaryota
AT2G15490	1455	0.448797	cellular_organisms
AT2G15500	399	0.398496	Viridiplantae
AT2G15530	2115	0.458156	Eukaryota
AT2G15535	246	0.414634	Brassicaceae
AT2G15560	1470	0.434694	cellular_organisms
AT2G15570	522	0.480843	cellular_organisms
AT2G15580	591	0.49577	Eukaryota
AT2G15590	378	0.489418	Tracheophyta
AT2G15610	462	0.452381	Tracheophyta
AT2G15620	1761	0.46167	cellular_organisms
AT2G15630	1884	0.410297	Eukaryota
AT2G15640	1281	0.409055	Magnoliophyta
AT2G15660	753	0.414343	Magnoliophyta
AT2G15670	582	0.419244	Pentapetalae
AT2G15680	564	0.448582	cellular_organisms
AT2G15690	1740	0.436782	Eukaryota
AT2G15695	1263	0.441013	Eukaryota
AT2G15710	1098	0.399818	Eukaryota
AT2G15730	1035	0.415459	Streptophyta
AT2G15740	990	0.345455	Pentapetalae
AT2G15760	948	0.444093	Tracheophyta
AT2G15770	906	0.448124	Streptophyta
AT2G15780	774	0.502584	Streptophyta
AT2G15790	1086	0.429098	cellular_organisms
AT2G15820	2550	0.426275	cellular_organisms
AT2G15830	201	0.472637	rosids
AT2G15860	1539	0.445744	Viridiplantae
AT2G15880	2184	0.505495	cellular_organisms
AT2G15890	612	0.424837	Streptophyta
AT2G15900	2985	0.419765	Eukaryota
AT2G15910	1104	0.441123	Eukaryota
AT2G15960	234	0.388889	Pentapetalae
AT2G15970	594	0.444444	Streptophyta
AT2G15980	1497	0.443554	Eukaryota
AT2G16005	483	0.438923	Viridiplantae
AT2G16015	336	0.375	Brassicaceae
AT2G16016	129	0.341085	Arabidopsis_thaliana
AT2G16018	444	0.497748	Camelineae
AT2G16019	111	0.486486	Arabidopsis_thaliana
AT2G16020	231	0.515152	Arabidopsis_thaliana
AT2G16030	696	0.446839	cellular_organisms
AT2G16040	1149	0.359443	Eukaryota
AT2G16050	732	0.476776	Embryophyta
AT2G16060	483	0.445135	cellular_organisms
AT2G16070	924	0.453463	Streptophyta
AT2G16090	1782	0.421998	Eukaryota
AT2G16120	1536	0.489583	cellular_organisms
AT2G16130	1536	0.482422	cellular_organisms
AT2G16190	912	0.471491	Embryophyta
AT2G16200	210	0.461905	Eukaryota
AT2G16210	876	0.438356	Embryophyta
AT2G16220	1224	0.39134	Embryophyta
AT2G16225	267	0.370787	Brassicaceae
AT2G16230	1512	0.463624	Eukaryota
AT2G16250	2748	0.42722	cellular_organisms
AT2G16270	2280	0.410526	Magnoliophyta
AT2G16280	1539	0.418454	cellular_organisms
AT2G16290	1248	0.415865	Mesangiospermae
AT2G16300	969	0.426213	Mesangiospermae
AT2G16340	285	0.522807	Arabidopsis_thaliana
AT2G16360	330	0.454545	Eukaryota
AT2G16365	2337	0.42362	Mesangiospermae
AT2G16370	1560	0.410897	cellular_organisms
AT2G16380	1644	0.434915	Eukaryota
AT2G16385	252	0.412698	Magnoliophyta
AT2G16390	2667	0.421822	cellular_organisms
AT2G16400	1449	0.451346	Eukaryota
AT2G16405	1449	0.42167	cellular_organisms
AT2G16430	1047	0.438395	cellular_organisms
AT2G16440	2544	0.452437	cellular_organisms
AT2G16450	1284	0.41433	Magnoliophyta
AT2G16460	693	0.41847	Eukaryota
AT2G16485	5322	0.438369	cellular_organisms
AT2G16490	540	0.348148	Embryophyta
AT2G16500	2109	0.468468	cellular_organisms
AT2G16505	234	0.388889	Brassicaceae
AT2G16510	495	0.478788	cellular_organisms
AT2G16520	300	0.373333	Mesangiospermae
AT2G16530	1032	0.442829	cellular_organisms
AT2G16535	231	0.354978	Brassicaceae
AT2G16570	1701	0.447384	cellular_organisms
AT2G16575	513	0.391813	Mesangiospermae
AT2G16580	327	0.428135	Embryophyta
AT2G16586	162	0.382716	Arabidopsis_thaliana
AT2G16592	306	0.415033	Pentapetalae
AT2G16594	309	0.407767	Pentapetalae
AT2G16595	756	0.410053	Eukaryota
AT2G16600	522	0.448276	cellular_organisms
AT2G16620	402	0.380597	cellular_organisms
AT2G16630	1080	0.463889	Embryophyta
AT2G16640	3621	0.437172	Eukaryota
AT2G16650	1587	0.434152	Eukaryota
AT2G16660	1641	0.468617	Eukaryota
AT2G16676	657	0.432268	Mesangiospermae
AT2G16700	432	0.474537	Eukaryota
AT2G16710	414	0.444444	cellular_organisms
AT2G16720	810	0.404938	Eukaryota
AT2G16730	2547	0.435807	cellular_organisms
AT2G16740	447	0.434004	cellular_organisms
AT2G16750	1854	0.406149	cellular_organisms
AT2G16760	984	0.468496	Streptophyta
AT2G16770	750	0.433333	Streptophyta
AT2G16780	1248	0.479968	cellular_organisms
AT2G16790	570	0.4	cellular_organisms
AT2G16800	1119	0.462913	cellular_organisms
AT2G16810	888	0.413288	Embryophyta
AT2G16835	198	0.520202	cellular_organisms
AT2G16850	837	0.491039	cellular_organisms
AT2G16860	897	0.42252	Eukaryota
AT2G16870	3330	0.40961	cellular_organisms
AT2G16880	2232	0.40233	Eukaryota
AT2G16890	1437	0.473904	cellular_organisms
AT2G16900	1149	0.451697	Embryophyta
AT2G16910	1716	0.454545	Viridiplantae
AT2G16920	3309	0.427319	Eukaryota
AT2G16930	465	0.445161	cellular_organisms
AT2G16940	1686	0.46382	cellular_organisms
AT2G16950	2688	0.443824	cellular_organisms
AT2G16953	195	0.425641	Streptophyta
AT2G16960	1659	0.394816	cellular_organisms
AT2G16970	1383	0.42444	cellular_organisms
AT2G16980	1386	0.433622	cellular_organisms
AT2G16990	1371	0.414296	cellular_organisms
AT2G17000	2550	0.421569	cellular_organisms
AT2G17010	2727	0.456179	cellular_organisms
AT2G17020	1971	0.452562	Eukaryota
AT2G17030	1224	0.427288	Mesangiospermae
AT2G17033	1515	0.425743	Viridiplantae
AT2G17036	1215	0.426337	Mesangiospermae
AT2G17040	831	0.430806	Streptophytina
AT2G17043	243	0.403292	Mesangiospermae
AT2G17050	4068	0.394543	cellular_organisms
AT2G17055	411	0.428224	Magnoliophyta
AT2G17060	3588	0.410814	cellular_organisms
AT2G17070	792	0.417929	Magnoliophyta
AT2G17080	792	0.416667	Magnoliophyta
AT2G17090	1398	0.41774	cellular_organisms
AT2G17110	2202	0.436876	Embryophyta
AT2G17120	1053	0.478632	cellular_organisms
AT2G17130	1104	0.451993	cellular_organisms
AT2G17140	2625	0.406476	Eukaryota
AT2G17150	2730	0.444322	Eukaryota
AT2G17160	288	0.409722	Tracheophyta
AT2G17170	987	0.43465	cellular_organisms
AT2G17180	813	0.460025	Streptophyta
AT2G17190	1617	0.478046	cellular_organisms
AT2G17200	1656	0.483092	cellular_organisms
AT2G17210	2211	0.41791	Eukaryota
AT2G17220	1245	0.449799	cellular_organisms
AT2G17230	1092	0.484432	cellular_organisms
AT2G17240	423	0.496454	Viridiplantae
AT2G17250	1734	0.418685	Eukaryota
AT2G17260	2778	0.428366	cellular_organisms
AT2G17265	1113	0.484277	cellular_organisms
AT2G17270	930	0.429032	Eukaryota
AT2G17280	816	0.455882	Eukaryota
AT2G17290	1635	0.413456	cellular_organisms
AT2G17300	420	0.454762	Magnoliophyta
AT2G17305	816	0.404412	Mesangiospermae
AT2G17310	1113	0.415094	Mesangiospermae
AT2G17320	1086	0.437385	cellular_organisms
AT2G17340	1104	0.430254	cellular_organisms
AT2G17350	354	0.463277	Streptophyta
AT2G17360	786	0.458015	cellular_organisms
AT2G17370	1689	0.452931	cellular_organisms
AT2G17380	486	0.430041	Eukaryota
AT2G17390	1035	0.459903	cellular_organisms
AT2G17410	2361	0.44515	Eukaryota
AT2G17420	1152	0.460069	cellular_organisms
AT2G17430	1629	0.421117	Viridiplantae
AT2G17440	1581	0.42315	cellular_organisms
AT2G17442	414	0.386473	Brassicaceae
AT2G17450	558	0.526882	Eukaryota
AT2G17470	1617	0.439703	Eukaryota
AT2G17480	1782	0.434343	Viridiplantae
AT2G17500	1191	0.445004	Viridiplantae
AT2G17510	2802	0.437188	cellular_organisms
AT2G17520	2526	0.426762	cellular_organisms
AT2G17525	1881	0.417863	Eukaryota
AT2G17530	1323	0.435374	cellular_organisms
AT2G17540	828	0.466184	Mesangiospermae
AT2G17550	2340	0.408974	Embryophyta
AT2G17560	417	0.446043	Eukaryota
AT2G17570	888	0.414414	cellular_organisms
AT2G17580	2274	0.419965	cellular_organisms
AT2G17590	1899	0.412322	Embryophyta
AT2G17600	1743	0.402754	Embryophyta
AT2G17620	1290	0.415504	Eukaryota
AT2G17630	1269	0.431048	cellular_organisms
AT2G17640	972	0.443416	cellular_organisms
AT2G17650	1812	0.442605	cellular_organisms
AT2G17660	210	0.480952	Embryophyta
AT2G17670	1392	0.423851	Eukaryota
AT2G17680	879	0.425484	Magnoliophyta
AT2G17690	1266	0.448657	Mesangiospermae
AT2G17695	618	0.432039	cellular_organisms
AT2G17700	1641	0.435101	cellular_organisms
AT2G17705	384	0.473958	cellular_organisms
AT2G17710	459	0.442266	Magnoliophyta
AT2G17720	876	0.438356	cellular_organisms
AT2G17723	267	0.389513	Brassicaceae
AT2G17730	726	0.443526	Eukaryota
AT2G17740	747	0.457831	Embryophyta
AT2G17750	1191	0.379513	cellular_organisms
AT2G17760	1542	0.435149	Eukaryota
AT2G17770	588	0.438776	Eukaryota
AT2G17780	1251	0.416467	Streptophyta
AT2G17785	579	0.421416	Magnoliophyta
AT2G17787	975	0.45641	Mesangiospermae
AT2G17790	2364	0.427242	Eukaryota
AT2G17800	594	0.446128	cellular_organisms
AT2G17820	3624	0.422737	cellular_organisms
AT2G17830	1185	0.408439	Embryophyta
AT2G17840	1359	0.459897	Eukaryota
AT2G17845	939	0.447284	cellular_organisms
AT2G17850	471	0.380042	cellular_organisms
AT2G17860	765	0.529412	cellular_organisms
AT2G17870	906	0.519868	cellular_organisms
AT2G17880	483	0.532091	cellular_organisms
AT2G17890	1716	0.448135	cellular_organisms
AT2G17900	1458	0.42524	Eukaryota
AT2G17905	519	0.377649	Pentapetalae
AT2G17920	924	0.439394	Mesangiospermae
AT2G17930	11577	0.431373	Eukaryota
AT2G17940	627	0.46252	Magnoliophyta
AT2G17950	879	0.466439	Viridiplantae
AT2G17960	366	0.36612	Arabidopsis_thaliana
AT2G17970	1524	0.440945	Eukaryota
AT2G17972	477	0.410901	Viridiplantae
AT2G17975	807	0.429988	Eukaryota
AT2G17980	1884	0.454352	Eukaryota
AT2G17990	1017	0.440511	Tracheophyta
AT2G18000	609	0.428571	Eukaryota
AT2G18010	339	0.430678	Embryophyta
AT2G18020	777	0.525097	cellular_organisms
AT2G18025	105	0.390476	Arabidopsis_thaliana
AT2G18030	765	0.443137	cellular_organisms
AT2G18040	360	0.475	cellular_organisms
AT2G18050	504	0.426587	Eukaryota
AT2G18060	1098	0.408015	Streptophytina
AT2G18070	471	0.454352	Brassicaceae
AT2G18080	1470	0.391837	Eukaryota
AT2G18090	2475	0.425051	Eukaryota
AT2G18100	1971	0.46829	Eukaryota
AT2G18110	696	0.458333	Eukaryota
AT2G18120	669	0.484305	Streptophytina
AT2G18130	1326	0.441931	cellular_organisms
AT2G18140	1014	0.476331	Eukaryota
AT2G18150	1017	0.477876	Eukaryota
AT2G18160	516	0.455426	Eukaryota
AT2G18170	1107	0.415537	cellular_organisms
AT2G18180	1677	0.435301	Eukaryota
AT2G18190	1485	0.432323	cellular_organisms
AT2G18193	1488	0.425403	cellular_organisms
AT2G18196	537	0.49162	cellular_organisms
AT2G18200	306	0.405229	Brassicaceae
AT2G18210	375	0.44	Magnoliophyta
AT2G18220	2295	0.422658	Eukaryota
AT2G18230	657	0.479452	cellular_organisms
AT2G18240	666	0.402402	Eukaryota
AT2G18245	1197	0.456976	Eukaryota
AT2G18250	531	0.451977	cellular_organisms
AT2G18260	918	0.40305	Eukaryota
AT2G18270	249	0.46988	Arabidopsis_thaliana
AT2G18280	1185	0.459072	Eukaryota
AT2G18290	579	0.416235	Eukaryota
AT2G18300	1008	0.421627	Streptophyta
AT2G18320	321	0.398754	Brassicaceae
AT2G18328	234	0.452991	Eukaryota
AT2G18330	1911	0.457875	cellular_organisms
AT2G18340	1254	0.461722	cellular_organisms
AT2G18350	789	0.444867	Streptophyta
AT2G18360	942	0.437367	cellular_organisms
AT2G18370	351	0.475783	Magnoliophyta
AT2G18380	627	0.45933	Eukaryota
AT2G18390	558	0.410394	cellular_organisms
AT2G18400	309	0.446602	cellular_organisms
AT2G18410	1125	0.416	Viridiplantae
AT2G18420	285	0.526316	Tracheophyta
AT2G18450	1899	0.443918	cellular_organisms
AT2G18460	825	0.44	cellular_organisms
AT2G18465	807	0.447336	cellular_organisms
AT2G18470	1902	0.471083	cellular_organisms
AT2G18480	1527	0.472823	cellular_organisms
AT2G18490	756	0.334656	Pentapetalae
AT2G18500	948	0.490506	Embryophyta
AT2G18510	1092	0.489011	cellular_organisms
AT2G18520	1257	0.421639	Eukaryota
AT2G18530	642	0.378505	cellular_organisms
AT2G18540	2124	0.45339	Eukaryota
AT2G18550	663	0.434389	Eukaryota
AT2G18560	1143	0.448819	cellular_organisms
AT2G18570	1413	0.499646	cellular_organisms
AT2G18590	1422	0.442335	cellular_organisms
AT2G18600	558	0.422939	cellular_organisms
AT2G18620	1044	0.48659	cellular_organisms
AT2G18630	1182	0.41286	Embryophyta
AT2G18640	1119	0.453977	cellular_organisms
AT2G18650	1272	0.416667	Eukaryota
AT2G18660	393	0.473282	Viridiplantae
AT2G18670	546	0.459707	Eukaryota
AT2G18680	864	0.403935	Embryophyta
AT2G18685	204	0.406863	Arabidopsis_thaliana
AT2G18690	969	0.410733	Embryophyta
AT2G18700	2589	0.444959	cellular_organisms
AT2G18710	1656	0.430556	cellular_organisms
AT2G18720	1413	0.438075	cellular_organisms
AT2G18721	108	0.407407	Arabidopsis_thaliana
AT2G18730	1467	0.450579	cellular_organisms
AT2G18740	267	0.393258	cellular_organisms
AT2G18750	1869	0.438202	Viridiplantae
AT2G18760	3564	0.448092	cellular_organisms
AT2G18770	783	0.427842	cellular_organisms
AT2G18780	1113	0.426774	Magnoliophyta
AT2G18790	3519	0.460074	cellular_organisms
AT2G18800	918	0.428105	cellular_organisms
AT2G18810	705	0.443972	Pentapetalae
AT2G18830	198	0.414141	Magnoliophyta
AT2G18840	846	0.484634	Eukaryota
AT2G18850	1632	0.409314	cellular_organisms
AT2G18860	891	0.395062	Tracheophyta
AT2G18870	720	0.413889	Streptophytina
AT2G18876	1149	0.430809	Eukaryota
AT2G18880	1590	0.40566	Streptophytina
AT2G18890	1179	0.418151	cellular_organisms
AT2G18900	2415	0.441408	cellular_organisms
AT2G18910	396	0.472222	Embryophyta
AT2G18915	1806	0.478405	cellular_organisms
AT2G18920	408	0.42402	Brassicaceae
AT2G18938	366	0.36612	Arabidopsis_thaliana
AT2G18940	2469	0.432159	Eukaryota
AT2G18950	1182	0.414552	cellular_organisms
AT2G18960	2850	0.463509	cellular_organisms
AT2G18969	528	0.397727	Magnoliophyta
AT2G18970	189	0.396825	Arabidopsis_thaliana
AT2G18980	972	0.457819	Eukaryota
AT2G18990	636	0.43239	cellular_organisms
AT2G19000	378	0.468254	Magnoliophyta
AT2G19010	1047	0.438395	Streptophyta
AT2G19020	222	0.509009	Pentapetalae
AT2G19030	219	0.515982	Magnoliophyta
AT2G19040	219	0.506849	Magnoliophyta
AT2G19045	219	0.511416	Magnoliophyta
AT2G19050	1050	0.442857	Streptophyta
AT2G19060	1050	0.430476	Streptophyta
AT2G19070	1356	0.487463	Viridiplantae
AT2G19080	948	0.411392	cellular_organisms
AT2G19090	2445	0.435992	Embryophyta
AT2G19110	3519	0.438193	cellular_organisms
AT2G19120	3273	0.446685	cellular_organisms
AT2G19130	2487	0.448733	cellular_organisms
AT2G19146	288	0.486111	Brassicaceae
AT2G19150	1020	0.432353	cellular_organisms
AT2G19160	1185	0.427848	Viridiplantae
AT2G19170	2448	0.451797	cellular_organisms
AT2G19180	540	0.459259	Magnoliophyta
AT2G19190	2631	0.416572	cellular_organisms
AT2G19210	2646	0.424036	cellular_organisms
AT2G19220	1320	0.430303	Magnoliophyta
AT2G19230	3078	0.425926	cellular_organisms
AT2G19240	2523	0.408244	Eukaryota
AT2G19260	1896	0.412447	Eukaryota
AT2G19270	1080	0.451852	Viridiplantae
AT2G19280	2082	0.397695	Eukaryota
AT2G19290	228	0.407895	Arabidopsis_thaliana
AT2G19300	180	0.422222	Arabidopsis_thaliana
AT2G19310	489	0.480573	Streptophyta
AT2G19320	234	0.478632	Mesangiospermae
AT2G19330	1143	0.440945	cellular_organisms
AT2G19340	603	0.472637	Eukaryota
AT2G19350	312	0.451923	Eukaryota
AT2G19360	1281	0.381733	cellular_organisms
AT2G19365	255	0.356863	Brassicaceae
AT2G19380	1842	0.440282	cellular_organisms
AT2G19385	828	0.427536	Eukaryota
AT2G19390	3636	0.438944	Embryophyta
AT2G19400	1584	0.429293	cellular_organisms
AT2G19410	2406	0.456359	cellular_organisms
AT2G19420	435	0.367816	Arabidopsis
AT2G19430	1104	0.442935	cellular_organisms
AT2G19440	1437	0.422408	cellular_organisms
AT2G19450	1563	0.443378	Eukaryota
AT2G19460	351	0.415954	Embryophyta
AT2G19470	1302	0.437788	cellular_organisms
AT2G19480	1140	0.435965	Eukaryota
AT2G19490	1293	0.436195	cellular_organisms
AT2G19500	1506	0.432935	cellular_organisms
AT2G19510	363	0.38292	Streptophyta
AT2G19520	1524	0.47769	cellular_organisms
AT2G19530	609	0.410509	Embryophyta
AT2G19540	1410	0.464539	cellular_organisms
AT2G19550	999	0.391391	cellular_organisms
AT2G19560	1242	0.416264	Eukaryota
AT2G19570	906	0.502208	cellular_organisms
AT2G19580	813	0.468635	Streptophyta
AT2G19590	933	0.424437	cellular_organisms
AT2G19600	1779	0.435076	cellular_organisms
AT2G19610	1194	0.463149	Eukaryota
AT2G19620	1044	0.437739	cellular_organisms
AT2G19630	894	0.385906	Mesangiospermae
AT2G19640	1026	0.451267	Eukaryota
AT2G19650	2049	0.443143	Embryophyta
AT2G19660	1989	0.426848	Embryophyta
AT2G19670	1101	0.42416	cellular_organisms
AT2G19680	369	0.441734	Viridiplantae
AT2G19690	444	0.418919	cellular_organisms
AT2G19700	378	0.455026	Arabidopsis
AT2G19710	2814	0.4371	Eukaryota
AT2G19720	390	0.435897	cellular_organisms
AT2G19730	432	0.488426	Eukaryota
AT2G19740	360	0.477778	cellular_organisms
AT2G19750	189	0.52381	cellular_organisms
AT2G19760	396	0.494949	cellular_organisms
AT2G19770	405	0.508642	cellular_organisms
AT2G19780	1209	0.439206	cellular_organisms
AT2G19790	432	0.453704	Eukaryota
AT2G19800	954	0.419287	cellular_organisms
AT2G19802	258	0.391473	Camelineae
AT2G19810	1080	0.50463	Eukaryota
AT2G19820	375	0.378667	Streptophyta
AT2G19830	585	0.435897	Eukaryota
AT2G19850	387	0.485788	Camelineae
AT2G19860	1509	0.449304	cellular_organisms
AT2G19870	1770	0.428814	cellular_organisms
AT2G19880	1560	0.414744	cellular_organisms
AT2G19890	1173	0.426257	Tracheophyta
AT2G19893	225	0.484444	Brassicaceae
AT2G19900	1746	0.426117	cellular_organisms
AT2G19910	2979	0.416583	Eukaryota
AT2G19920	2784	0.41056	Eukaryota
AT2G19930	2934	0.416837	Eukaryota
AT2G19940	1170	0.437607	cellular_organisms
AT2G19950	2124	0.451507	Eukaryota
AT2G19960	522	0.360153	Eukaryota
AT2G19970	534	0.470037	cellular_organisms
AT2G19980	498	0.465863	cellular_organisms
AT2G19990	531	0.487759	cellular_organisms
AT2G20000	2235	0.429083	cellular_organisms
AT2G20010	2505	0.446707	Eukaryota
AT2G20020	2106	0.463438	cellular_organisms
AT2G20030	1173	0.429668	Eukaryota
AT2G20050	3285	0.439574	cellular_organisms
AT2G20060	903	0.423034	cellular_organisms
AT2G20070	270	0.4	Brassicaceae
AT2G20080	537	0.458101	Tracheophyta
AT2G20100	1089	0.438017	Streptophytina
AT2G20110	1716	0.451632	Eukaryota
AT2G20120	807	0.451053	cellular_organisms
AT2G20130	771	0.44358	cellular_organisms
AT2G20140	1332	0.451952	cellular_organisms
AT2G20142	942	0.407643	Embryophyta
AT2G20150	273	0.479853	Arabidopsis_thaliana
AT2G20160	453	0.437086	Eukaryota
AT2G20170	1206	0.381426	cellular_organisms
AT2G20180	1224	0.496732	Eukaryota
AT2G20190	4320	0.444676	Eukaryota
AT2G20208	255	0.458824	Brassicaceae
AT2G20210	1815	0.430854	Eukaryota
AT2G20230	813	0.464945	cellular_organisms
AT2G20240	2142	0.431839	Embryophyta
AT2G20250	1725	0.429565	Pentapetalae
AT2G20260	438	0.527397	cellular_organisms
AT2G20270	540	0.459259	cellular_organisms
AT2G20280	1116	0.435484	Eukaryota
AT2G20290	4482	0.41544	Eukaryota
AT2G20300	2235	0.467562	cellular_organisms
AT2G20310	1293	0.453983	Viridiplantae
AT2G20320	3090	0.42945	Eukaryota
AT2G20330	1947	0.470981	cellular_organisms
AT2G20340	1473	0.441955	cellular_organisms
AT2G20350	477	0.469602	Viridiplantae
AT2G20360	1209	0.465674	cellular_organisms
AT2G20362	384	0.445312	Mesangiospermae
AT2G20370	1860	0.467204	Viridiplantae
AT2G20380	1047	0.436485	Tracheophyta
AT2G20390	552	0.480072	Viridiplantae
AT2G20400	1194	0.433836	Eukaryota
AT2G20410	1020	0.439216	Eukaryota
AT2G20420	1266	0.447077	cellular_organisms
AT2G20430	639	0.442879	Embryophyta
AT2G20440	1278	0.43662	Eukaryota
AT2G20450	405	0.459259	cellular_organisms
AT2G20463	276	0.405797	Brassicaceae
AT2G20465	270	0.385185	Brassicaceae
AT2G20470	1710	0.436842	cellular_organisms
AT2G20480	192	0.46875	Magnoliophyta
AT2G20490	195	0.471795	Eukaryota
AT2G20495	849	0.435807	Eukaryota
AT2G20500	411	0.447689	Pentapetalae
AT2G20510	1419	0.437632	Eukaryota
AT2G20515	468	0.521368	Embryophyta
AT2G20520	744	0.444892	cellular_organisms
AT2G20530	861	0.487805	cellular_organisms
AT2G20540	1605	0.395016	cellular_organisms
AT2G20550	855	0.469006	cellular_organisms
AT2G20560	1014	0.472387	cellular_organisms
