ID	PS	Len	GC
AT1G52470	cellular_organisms	708	0.411017
AT1G52490	Mesangiospermae	636	0.441824
AT1G52495	Mesangiospermae	546	0.434066
AT1G52500	cellular_organisms	825	0.432727
AT1G52510	cellular_organisms	1143	0.464567
AT1G52520	Magnoliophyta	2112	0.419034
AT1G52530	Eukaryota	960	0.4375
AT1G52540	cellular_organisms	1053	0.416904
AT1G52550	Mesangiospermae	396	0.517677
AT1G52560	cellular_organisms	699	0.444921
AT1G52565	Mesangiospermae	390	0.423077
AT1G52570	cellular_organisms	2433	0.422524
AT1G52580	cellular_organisms	930	0.466667
AT1G52590	cellular_organisms	519	0.420039
AT1G52600	cellular_organisms	543	0.421731
AT1G52603	Pentapetalae	366	0.423497
AT1G52618	Arabidopsis	258	0.496124
AT1G52620	Eukaryota	2460	0.404065
AT1G52630	Streptophyta	1320	0.433333
AT1G52640	Eukaryota	1572	0.414122
AT1G52650	Magnoliophyta	1398	0.41774
AT1G52660	cellular_organisms	1140	0.45
AT1G52670	cellular_organisms	825	0.444848
AT1G52680	Magnoliophyta	345	0.518841
AT1G52690	Streptophyta	510	0.486275
AT1G52695	cellular_organisms	696	0.416667
AT1G52700	cellular_organisms	768	0.454427
AT1G52710	Eukaryota	273	0.483516
AT1G52720	Embryophyta	354	0.511299
AT1G52730	cellular_organisms	1032	0.443798
AT1G52740	Eukaryota	405	0.491358
AT1G52750	cellular_organisms	1902	0.429548
AT1G52760	cellular_organisms	999	0.466466
AT1G52770	Streptophyta	1365	0.459341
AT1G52780	Embryophyta	3180	0.425786
AT1G52790	cellular_organisms	933	0.412647
AT1G52800	cellular_organisms	945	0.447619
AT1G52810	cellular_organisms	870	0.43908
AT1G52820	cellular_organisms	954	0.439203
AT1G52825	Viridiplantae	237	0.409283
AT1G52827	Camelineae	189	0.412698
AT1G52830	Streptophytina	570	0.447368
AT1G52855	Embryophyta	207	0.454106
AT1G52857	Brassicaceae	237	0.383966
AT1G52870	Eukaryota	921	0.441911
AT1G52880	Streptophytina	963	0.443406
AT1G52890	Streptophytina	954	0.431866
AT1G52900	Streptophyta	600	0.411667
AT1G52905	Arabidopsis_thaliana	144	0.465278
AT1G52910	Embryophyta	528	0.454545
AT1G52920	cellular_organisms	1233	0.429846
AT1G52930	Eukaryota	963	0.425753
AT1G52940	cellular_organisms	729	0.438957
AT1G52950	Eukaryota	1701	0.383304
AT1G52970	Mesangiospermae	450	0.437778
AT1G52980	cellular_organisms	1731	0.43963
AT1G52990	cellular_organisms	942	0.43949
AT1G53000	cellular_organisms	873	0.453608
AT1G53010	Eukaryota	537	0.443203
AT1G53023	Eukaryota	951	0.398528
AT1G53025	Eukaryota	1632	0.427696
AT1G53030	Eukaryota	219	0.415525
AT1G53035	Magnoliophyta	453	0.390728
AT1G53040	cellular_organisms	1623	0.430684
AT1G53050	cellular_organisms	2085	0.452278
AT1G53060	cellular_organisms	729	0.44856
AT1G53070	cellular_organisms	819	0.433455
AT1G53080	cellular_organisms	852	0.443662
AT1G53090	cellular_organisms	2385	0.420126
AT1G53100	cellular_organisms	1272	0.413522
AT1G53110	Streptophyta	1320	0.412879
AT1G53120	cellular_organisms	963	0.42783
AT1G53130	cellular_organisms	507	0.435897
AT1G53140	Eukaryota	2454	0.444988
AT1G53160	Viridiplantae	525	0.449524
AT1G53163	Mesangiospermae	903	0.456257
AT1G53165	cellular_organisms	2043	0.42046
AT1G53170	Viridiplantae	558	0.548387
AT1G53180	Mesangiospermae	1077	0.439183
AT1G53190	Eukaryota	1485	0.456566
AT1G53200	Streptophytina	1842	0.409338
AT1G53210	Eukaryota	1758	0.453925
AT1G53230	Streptophytina	1176	0.483844
AT1G53240	cellular_organisms	1026	0.490253
AT1G53250	Viridiplantae	1116	0.40233
AT1G53260	Magnoliophyta	816	0.491422
AT1G53265	Camelineae	378	0.399471
AT1G53270	cellular_organisms	1773	0.445572
AT1G53280	cellular_organisms	1317	0.47836
AT1G53282	Brassicaceae	243	0.378601
AT1G53285	Brassicaceae	210	0.390476
AT1G53290	Eukaryota	1038	0.462428
AT1G53300	cellular_organisms	2100	0.432857
AT1G53310	cellular_organisms	2904	0.451102
AT1G53320	Eukaryota	1140	0.458772
AT1G53325	Brassicaceae	507	0.376726
AT1G53330	Eukaryota	1416	0.42726
AT1G53340	Embryophyta	2004	0.405689
AT1G53345	cellular_organisms	978	0.413088
AT1G53350	cellular_organisms	2721	0.411613
AT1G53360	Embryophyta	1155	0.393074
AT1G53366	Arabidopsis_thaliana	138	0.369565
AT1G53370	Tracheophyta	1131	0.390805
AT1G53380	Embryophyta	1362	0.432452
AT1G53390	cellular_organisms	3330	0.422823
AT1G53400	Eukaryota	345	0.463768
AT1G53420	cellular_organisms	2862	0.396576
AT1G53430	cellular_organisms	3117	0.422522
AT1G53440	cellular_organisms	3108	0.418919
AT1G53450	Embryophyta	1362	0.432452
AT1G53460	Embryophyta	945	0.404233
AT1G53470	cellular_organisms	2646	0.420257
AT1G53480	Arabidopsis	582	0.463918
AT1G53490	Eukaryota	915	0.457923
AT1G53500	cellular_organisms	2004	0.434631
AT1G53510	cellular_organisms	1848	0.4329
AT1G53520	cellular_organisms	864	0.436343
AT1G53530	cellular_organisms	507	0.455621
AT1G53540	cellular_organisms	474	0.495781
AT1G53541	Arabidopsis_thaliana	111	0.441441
AT1G53542	Arabidopsis	186	0.327957
AT1G53550	Magnoliophyta	1227	0.383048
AT1G53560	Streptophytina	462	0.469697
AT1G53570	cellular_organisms	1830	0.455738
AT1G53580	cellular_organisms	885	0.437288
AT1G53590	Eukaryota	2256	0.408688
AT1G53600	Eukaryota	2154	0.399257
AT1G53610	Brassicaceae	285	0.484211
AT1G53620	Camelineae	306	0.496732
AT1G53625	Arabidopsis_thaliana	270	0.496296
AT1G53633	Camelineae	336	0.485119
AT1G53635	Brassicaceae	240	0.483333
AT1G53640	Brassicaceae	873	0.499427
AT1G53645	Streptophyta	1572	0.487913
AT1G53650	cellular_organisms	927	0.444444
AT1G53655	Arabidopsis_thaliana	141	0.425532
AT1G53660	Eukaryota	999	0.394394
AT1G53670	cellular_organisms	609	0.425287
AT1G53680	cellular_organisms	675	0.434074
AT1G53690	Eukaryota	183	0.420765
AT1G53700	cellular_organisms	1431	0.489168
AT1G53705	Pentapetalae	396	0.421717
AT1G53708	Magnoliophyta	330	0.442424
AT1G53710	cellular_organisms	1347	0.418708
AT1G53720	cellular_organisms	1521	0.444444
AT1G53730	cellular_organisms	2160	0.436574
AT1G53750	cellular_organisms	1281	0.444965
AT1G53760	Eukaryota	819	0.435897
AT1G53770	Streptophyta	1692	0.43617
AT1G53780	cellular_organisms	1800	0.446667
AT1G53790	Eukaryota	1335	0.401498
AT1G53800	Viridiplantae	1707	0.438781
AT1G53815	Mesangiospermae	714	0.422969
AT1G53820	Eukaryota	933	0.425509
AT1G53830	cellular_organisms	1764	0.473356
AT1G53840	cellular_organisms	1761	0.455423
AT1G53850	cellular_organisms	714	0.441176
AT1G53860	Streptophytina	1329	0.420617
AT1G53870	Magnoliophyta	654	0.366972
AT1G53875	Magnoliophyta	687	0.36099
AT1G53880	cellular_organisms	1158	0.447323
AT1G53885	Streptophytina	381	0.393701
AT1G53887	Arabidopsis_thaliana	96	0.416667
AT1G53890	Magnoliophyta	654	0.366972
AT1G53900	cellular_organisms	1743	0.418818
AT1G53903	Streptophytina	381	0.393701
AT1G53910	Viridiplantae	1077	0.456825
AT1G53920	cellular_organisms	1158	0.396373
AT1G53930	cellular_organisms	477	0.42348
AT1G53935	Brassicaceae	498	0.415663
AT1G53940	Streptophyta	918	0.412854
AT1G53945	Eukaryota	366	0.464481
AT1G53950	cellular_organisms	435	0.43908
AT1G53970	Streptophyta	294	0.428571
AT1G53980	Eukaryota	276	0.452899
AT1G53990	Streptophyta	1104	0.414855
AT1G54000	cellular_organisms	1176	0.467687
AT1G54010	Viridiplantae	1161	0.465116
AT1G54020	Streptophyta	861	0.41928
AT1G54030	cellular_organisms	1254	0.436204
AT1G54040	cellular_organisms	786	0.507634
AT1G54050	cellular_organisms	468	0.418803
AT1G54060	Streptophyta	1152	0.463542
AT1G54070	Embryophyta	372	0.502688
AT1G54080	cellular_organisms	1281	0.445746
AT1G54090	Eukaryota	1869	0.428036
AT1G54095	Embryophyta	453	0.479029
AT1G54100	cellular_organisms	1527	0.450557
AT1G54110	Viridiplantae	711	0.434599
AT1G54115	cellular_organisms	1935	0.435142
AT1G54120	Mesangiospermae	375	0.493333
AT1G54130	cellular_organisms	2148	0.451117
AT1G54140	Eukaryota	552	0.46558
AT1G54150	Eukaryota	1152	0.454861
AT1G54160	Eukaryota	927	0.426106
AT1G54170	Eukaryota	1764	0.431973
AT1G54180	Viridiplantae	1113	0.463612
AT1G54200	Magnoliophyta	1101	0.4505
AT1G54210	Eukaryota	291	0.415808
AT1G54215	Magnoliophyta	510	0.515686
AT1G54217	Streptophyta	309	0.433657
AT1G54220	cellular_organisms	1620	0.451235
AT1G54230	Magnoliophyta	699	0.420601
AT1G54240	Magnoliophyta	690	0.433333
AT1G54250	Eukaryota	441	0.44898
AT1G54260	Viridiplantae	594	0.402357
AT1G54270	cellular_organisms	1239	0.480226
AT1G54280	cellular_organisms	3723	0.415525
AT1G54290	cellular_organisms	342	0.444444
AT1G54300	Eukaryota	945	0.426455
AT1G54310	cellular_organisms	738	0.447154
AT1G54320	Eukaryota	1050	0.446667
AT1G54330	Streptophytina	906	0.444812
AT1G54340	cellular_organisms	1251	0.43725
AT1G54350	cellular_organisms	2121	0.457331
AT1G54360	Eukaryota	1513	0.465301
AT1G54370	cellular_organisms	1566	0.438059
AT1G54380	Eukaryota	1548	0.428295
AT1G54385	Streptophyta	1683	0.420083
AT1G54390	Eukaryota	921	0.41911
AT1G54400	cellular_organisms	552	0.414855
AT1G54410	Magnoliophyta	297	0.481481
AT1G54420	Arabidopsis_thaliana	363	0.517906
AT1G54440	cellular_organisms	1914	0.414838
AT1G54445	Brassicaceae	237	0.392405
AT1G54450	Eukaryota	1608	0.406716
AT1G54460	Embryophyta	1017	0.435595
AT1G54470	cellular_organisms	1374	0.379913
AT1G54475	cellular_organisms	630	0.398413
AT1G54490	Eukaryota	2844	0.432489
AT1G54500	cellular_organisms	588	0.44898
AT1G54510	cellular_organisms	1839	0.428494
AT1G54520	cellular_organisms	1176	0.438776
AT1G54530	Streptophytina	384	0.416667
AT1G54540	Embryophyta	720	0.433333
AT1G54550	Tracheophyta	1089	0.384757
AT1G54560	Eukaryota	4590	0.425272
AT1G54570	cellular_organisms	2115	0.442553
AT1G54575	Camelineae	309	0.440129
AT1G54580	cellular_organisms	411	0.489051
AT1G54590	Eukaryota	1086	0.445672
AT1G54610	cellular_organisms	1719	0.440372
AT1G54620	Magnoliophyta	579	0.366149
AT1G54630	cellular_organisms	411	0.472019
AT1G54640	Mesangiospermae	738	0.403794
AT1G54650	cellular_organisms	900	0.424444
AT1G54680	Viridiplantae	852	0.415493
AT1G54690	Eukaryota	429	0.473193
AT1G54700	Arabidopsis_thaliana	180	0.333333
AT1G54710	Eukaryota	2784	0.44181
AT1G54720	Brassicaceae	366	0.442623
AT1G54730	cellular_organisms	987	0.414387
AT1G54740	Magnoliophyta	900	0.43
AT1G54760	Embryophyta	486	0.452675
AT1G54770	Eukaryota	570	0.396491
AT1G54773	Arabidopsis_thaliana	69	0.449275
AT1G54775	Brassicaceae	231	0.341991
AT1G54780	Viridiplantae	858	0.44289
AT1G54790	Streptophyta	1149	0.386423
AT1G54820	cellular_organisms	1377	0.408134
AT1G54830	Eukaryota	654	0.480122
AT1G54840	Embryophyta	1050	0.418095
AT1G54850	cellular_organisms	621	0.438003
AT1G54860	Embryophyta	603	0.480929
AT1G54870	cellular_organisms	1008	0.458333
AT1G54890	Streptophyta	1044	0.448276
AT1G54920	Streptophyta	2673	0.425739
AT1G54930	Eukaryota	1191	0.450042
AT1G54940	Eukaryota	1674	0.44325
AT1G54950	Brassicaceae	432	0.393519
AT1G54953	Brassicaceae	222	0.423423
AT1G54957	Brassicaceae	207	0.429952
AT1G54960	cellular_organisms	1956	0.436094
AT1G54970	Eukaryota	1008	0.500992
AT1G54980	rosids	543	0.451197
AT1G54990	cellular_organisms	1422	0.420534
AT1G55000	Eukaryota	666	0.460961
AT1G55010	Magnoliophyta	243	0.407407
AT1G55020	cellular_organisms	2580	0.44845
AT1G55030	Magnoliophyta	1269	0.391647
AT1G55040	Viridiplantae	2550	0.441176
AT1G55050	Streptophyta	2748	0.419214
AT1G55060	cellular_organisms	693	0.468975
AT1G55070	Embryophyta	1182	0.398477
AT1G55080	Embryophyta	735	0.429932
AT1G55090	cellular_organisms	2178	0.450872
AT1G55110	Eukaryota	1368	0.429825
AT1G55120	cellular_organisms	1785	0.434734
AT1G55130	Eukaryota	1914	0.42581
AT1G55140	cellular_organisms	714	0.411765
AT1G55150	cellular_organisms	1506	0.452191
AT1G55152	Arabidopsis	180	0.477778
AT1G55160	Embryophyta	567	0.469136
AT1G55170	Streptophytina	852	0.447183
AT1G55175	Brassicaceae	486	0.411523
AT1G55180	cellular_organisms	2289	0.456094
AT1G55190	Eukaryota	570	0.466667
AT1G55200	cellular_organisms	2031	0.42196
AT1G55205	Magnoliophyta	294	0.401361
AT1G55207	Magnoliophyta	234	0.397436
AT1G55210	Tracheophyta	564	0.485816
AT1G55220	Arabidopsis_thaliana	495	0.446465
AT1G55230	Eukaryota	903	0.421927
AT1G55240	Eukaryota	936	0.436966
AT1G55250	Eukaryota	2703	0.422863
AT1G55260	Embryophyta	684	0.429825
AT1G55265	Streptophyta	528	0.482955
AT1G55270	cellular_organisms	1305	0.43908
AT1G55280	Viridiplantae	1173	0.4237
AT1G55290	cellular_organisms	1086	0.436464
AT1G55300	Eukaryota	612	0.441176
AT1G55310	cellular_organisms	864	0.532407
AT1G55320	cellular_organisms	2184	0.43956
AT1G55325	Eukaryota	5766	0.437218
AT1G55330	Mesangiospermae	177	0.474576
AT1G55335	Camelineae	231	0.419913
AT1G55340	Embryophyta	618	0.425566
AT1G55350	cellular_organisms	6456	0.442689
AT1G55360	cellular_organisms	1269	0.4342
AT1G55365	Magnoliophyta	381	0.406824
AT1G55370	Viridiplantae	927	0.417476
AT1G55380	Embryophyta	1986	0.42145
AT1G55390	Embryophyta	2055	0.423844
AT1G55420	Embryophyta	2178	0.431129
AT1G55430	Embryophyta	1974	0.431611
AT1G55440	Magnoliophyta	1962	0.436799
AT1G55450	cellular_organisms	936	0.443376
AT1G55460	Eukaryota	1236	0.437702
AT1G55475	Viridiplantae	363	0.391185
AT1G55480	cellular_organisms	1008	0.428571
AT1G55490	cellular_organisms	1803	0.448697
AT1G55500	Eukaryota	1650	0.441818
AT1G55510	cellular_organisms	1059	0.442871
AT1G55520	cellular_organisms	603	0.409619
AT1G55530	Eukaryota	1056	0.450758
AT1G55535	Viridiplantae	783	0.422733
AT1G55540	Eukaryota	5451	0.451293
AT1G55546	Magnoliophyta	396	0.401515
AT1G55550	cellular_organisms	2580	0.424031
AT1G55560	cellular_organisms	1650	0.482424
AT1G55570	cellular_organisms	1668	0.502998
AT1G55580	cellular_organisms	1338	0.476084
AT1G55590	Eukaryota	1824	0.474781
AT1G55600	Eukaryota	1458	0.44513
AT1G55610	cellular_organisms	3501	0.459869
AT1G55620	cellular_organisms	1758	0.443117
AT1G55630	Eukaryota	1434	0.416318
AT1G55640	Viridiplantae	564	0.473404
AT1G55650	Eukaryota	1014	0.41716
AT1G55660	Magnoliophyta	1479	0.397566
AT1G55670	Viridiplantae	483	0.501035
AT1G55673	Arabidopsis_thaliana	411	0.50365
AT1G55675	Arabidopsis	327	0.366972
AT1G55680	cellular_organisms	1338	0.436472
AT1G55690	Eukaryota	1878	0.414803
AT1G55700	Embryophyta	2040	0.430392
AT1G55710	Mesangiospermae	219	0.452055
AT1G55720	cellular_organisms	1404	0.430199
AT1G55730	cellular_organisms	1326	0.433635
AT1G55740	Viridiplantae	2265	0.446358
AT1G55750	Eukaryota	1776	0.426802
AT1G55755	Arabidopsis_thaliana	246	0.45122
AT1G55760	Eukaryota	990	0.421212
AT1G55770	Magnoliophyta	528	0.520833
AT1G55775	Magnoliophyta	432	0.472222
AT1G55790	Eukaryota	1221	0.439803
AT1G55800	Eukaryota	726	0.42562
AT1G55803	Eukaryota	384	0.4375
AT1G55805	cellular_organisms	483	0.467909
AT1G55810	cellular_organisms	1401	0.416845
AT1G55820	Streptophytina	1728	0.461227
AT1G55830	Eukaryota	1239	0.408394
AT1G55840	Eukaryota	978	0.416155
AT1G55850	cellular_organisms	2190	0.460274
AT1G55860	Eukaryota	11046	0.436719
AT1G55865	Magnoliophyta	780	0.415385
AT1G55870	Eukaryota	2070	0.454589
AT1G55880	cellular_organisms	1266	0.449447
AT1G55890	Eukaryota	1197	0.443609
AT1G55900	Eukaryota	1131	0.456233
AT1G55910	cellular_organisms	981	0.453619
AT1G55915	Eukaryota	1215	0.44856
AT1G55917	Arabidopsis_thaliana	186	0.370968
AT1G55920	cellular_organisms	945	0.457143
AT1G55928	Eukaryota	897	0.416945
AT1G55930	cellular_organisms	1962	0.421509
AT1G55940	cellular_organisms	1404	0.40812
AT1G55945	Arabidopsis_thaliana	432	0.412037
AT1G55947	Pentapetalae	579	0.411054
AT1G55950	Magnoliophyta	660	0.393939
AT1G55960	Eukaryota	1212	0.434818
AT1G55970	Eukaryota	4413	0.430999
AT1G55980	cellular_organisms	1407	0.452026
AT1G55990	malvids	420	0.464286
AT1G56000	cellular_organisms	1155	0.465801
AT1G56010	Streptophytina	774	0.478036
AT1G56020	Magnoliophyta	1197	0.491228
AT1G56030	Eukaryota	1176	0.403061
AT1G56040	Eukaryota	1263	0.419636
AT1G56045	Streptophytina	78	0.474359
AT1G56050	cellular_organisms	1266	0.434439
AT1G56060	Mesangiospermae	216	0.50463
AT1G56070	cellular_organisms	2532	0.474724
AT1G56080	Eukaryota	933	0.456592
AT1G56085	Viridiplantae	462	0.443723
AT1G56090	cellular_organisms	819	0.465201
AT1G56100	Mesangiospermae	513	0.444444
AT1G56105	Arabidopsis_thaliana	357	0.445378
AT1G56110	cellular_organisms	1569	0.45188
AT1G56120	cellular_organisms	3144	0.437977
AT1G56130	cellular_organisms	2655	0.435028
AT1G56140	cellular_organisms	3102	0.442295
AT1G56145	cellular_organisms	3039	0.433366
AT1G56150	Embryophyta	333	0.555556
AT1G56160	Eukaryota	891	0.43771
AT1G56170	Eukaryota	600	0.506667
AT1G56180	cellular_organisms	1170	0.476068
AT1G56190	cellular_organisms	1437	0.497564
AT1G56200	Magnoliophyta	465	0.501075
AT1G56210	Viridiplantae	1095	0.449315
AT1G56220	Embryophyta	414	0.538647
AT1G56225	Arabidopsis_thaliana	225	0.364444
AT1G56230	Viridiplantae	2259	0.429394
AT1G56233	Brassicaceae	264	0.390152
AT1G56240	Streptophytina	855	0.421053
AT1G56250	Streptophytina	849	0.411072
AT1G56260	Eukaryota	384	0.390625
AT1G56270	Brassicaceae	489	0.476483
AT1G56280	Embryophyta	603	0.442786
AT1G56290	Eukaryota	2079	0.440596
AT1G56300	cellular_organisms	471	0.447983
AT1G56310	cellular_organisms	1770	0.398305
AT1G56320	Tracheophyta	492	0.46748
AT1G56330	cellular_organisms	582	0.441581
AT1G56340	Eukaryota	1278	0.460876
AT1G56345	cellular_organisms	969	0.418989
AT1G56350	cellular_organisms	1449	0.437543
AT1G56360	cellular_organisms	1401	0.443969
AT1G56380	Viridiplantae	1167	0.384747
AT1G56385	rosids	459	0.376906
AT1G56400	Magnoliophyta	1440	0.420833
AT1G56410	cellular_organisms	1854	0.450917
AT1G56415	Brassicaceae	285	0.424561
AT1G56418	Brassicaceae	240	0.416667
AT1G56420	Viridiplantae	552	0.403986
AT1G56423	Embryophyta	813	0.435424
AT1G56430	cellular_organisms	975	0.434872
AT1G56440	cellular_organisms	1431	0.425577
AT1G56450	cellular_organisms	741	0.443995
AT1G56460	Streptophyta	1509	0.434062
AT1G56500	cellular_organisms	3168	0.443813
AT1G56510	cellular_organisms	3024	0.406085
AT1G56520	cellular_organisms	2694	0.398664
AT1G56530	Arabidopsis_thaliana	558	0.62724
AT1G56540	cellular_organisms	3291	0.406563
AT1G56550	Eukaryota	1152	0.422743
AT1G56553	Brassicaceae	255	0.388235
AT1G56555	Brassicaceae	534	0.413858
AT1G56560	cellular_organisms	1851	0.425716
AT1G56570	Eukaryota	1836	0.420479
AT1G56580	Embryophyta	501	0.46507
AT1G56590	Eukaryota	1248	0.4375
AT1G56600	cellular_organisms	1008	0.468254
AT1G56610	Magnoliophyta	1419	0.409443
AT1G56620	malvids	540	0.42037
AT1G56630	cellular_organisms	1485	0.413468
AT1G56650	Eukaryota	747	0.410977
AT1G56660	Brassicaceae	1569	0.380497
AT1G56670	Viridiplantae	1122	0.433155
AT1G56680	cellular_organisms	843	0.466192
AT1G56690	cellular_organisms	2115	0.420331
AT1G56700	cellular_organisms	660	0.416667
AT1G56710	cellular_organisms	1305	0.452107
AT1G56720	cellular_organisms	1479	0.431373
AT1G57540	Streptophyta	312	0.471154
AT1G57550	cellular_organisms	159	0.45283
AT1G57560	Eukaryota	945	0.430688
AT1G57565	Pentapetalae	579	0.421416
AT1G57570	Embryophyta	1845	0.398916
AT1G57580	Mesangiospermae	1041	0.429395
AT1G57590	Eukaryota	1335	0.419476
AT1G57600	cellular_organisms	1602	0.408864
AT1G57610	Eukaryota	882	0.395692
AT1G57613	Arabidopsis_thaliana	318	0.462264
AT1G57620	Eukaryota	639	0.42097
AT1G57630	Embryophyta	519	0.423892
AT1G57650	cellular_organisms	2130	0.385915
AT1G57660	cellular_organisms	495	0.480808
AT1G57670	Streptophyta	1164	0.441581
AT1G57680	Eukaryota	1089	0.460055
AT1G57690	Magnoliophyta	993	0.41289
AT1G57700	cellular_organisms	2079	0.438672
AT1G57720	cellular_organisms	1242	0.480676
AT1G57730	Eukaryota	525	0.441905
AT1G57750	cellular_organisms	1494	0.414324
AT1G57760	Mesangiospermae	348	0.37931
AT1G57765	Embryophyta	324	0.432099
AT1G57770	cellular_organisms	1725	0.470725
AT1G57775	Mesangiospermae	348	0.37069
AT1G57777	Mesangiospermae	348	0.373563
AT1G57780	Tracheophyta	795	0.339623
AT1G57790	Embryophyta	1059	0.406043
AT1G57800	cellular_organisms	1983	0.469995
AT1G57820	cellular_organisms	1938	0.475232
AT1G57830	Embryophyta	507	0.424063
AT1G57850	Streptophyta	579	0.447323
AT1G57860	cellular_organisms	495	0.474747
AT1G57870	cellular_organisms	1263	0.433888
AT1G57906	Mesangiospermae	687	0.371179
AT1G57943	Tracheophyta	1197	0.413534
AT1G57980	Tracheophyta	1185	0.403376
AT1G57990	Tracheophyta	1173	0.412617
AT1G58007	Tracheophyta	162	0.407407
AT1G58025	Eukaryota	1719	0.413031
AT1G58030	cellular_organisms	1908	0.453878
AT1G58037	Embryophyta	1032	0.43314
AT1G58050	cellular_organisms	4254	0.421956
AT1G58055	Brassicaceae	240	0.404167
AT1G58060	cellular_organisms	4380	0.422374
AT1G58070	Magnoliophyta	855	0.444444
AT1G58080	cellular_organisms	1236	0.461165
AT1G58090	Mesangiospermae	1116	0.412186
AT1G58100	Streptophytina	1206	0.504975
AT1G58110	Streptophyta	1125	0.434667
AT1G58120	Streptophyta	1263	0.451306
AT1G58150	Arabidopsis_thaliana	276	0.51087
AT1G58160	Magnoliophyta	396	0.409091
AT1G58170	Embryophyta	558	0.415771
AT1G58180	cellular_organisms	771	0.396887
AT1G58190	cellular_organisms	2799	0.384423
AT1G58200	cellular_organisms	2037	0.44379
AT1G58210	Magnoliophyta	846	0.405437
AT1G58215	Streptophyta	2844	0.422293
AT1G58220	Viridiplantae	2505	0.476248
AT1G58223	Arabidopsis_thaliana	246	0.463415
AT1G58225	rosids	432	0.395833
AT1G58230	cellular_organisms	7815	0.41817
AT1G58235	Arabidopsis_thaliana	225	0.551111
AT1G58242	Brassicaceae	276	0.351449
AT1G58245	Brassicaceae	261	0.356322
AT1G58248	Brassicaceae	276	0.365942
AT1G58250	Eukaryota	7824	0.421907
AT1G58260	cellular_organisms	1593	0.4457
AT1G58265	cellular_organisms	480	0.43125
AT1G58270	Eukaryota	1191	0.418976
AT1G58280	Eukaryota	957	0.416928
AT1G58290	cellular_organisms	1632	0.439338
AT1G58300	Viridiplantae	852	0.435446
