"","qseqid","mrca","ps","mrca_name"
"5460","g22353.t1","131567",1,"cellular organisms"
"5461","g22440.t1","131567",1,"cellular organisms"
"5462","g22451.t1","131567",1,"cellular organisms"
"5463","g22481.t1","131567",1,"cellular organisms"
"5464","g22512.t1","131567",1,"cellular organisms"
"5465","g22526.t1","131567",1,"cellular organisms"
"5466","g22605.t1","131567",1,"cellular organisms"
"5467","g22605.t2","131567",1,"cellular organisms"
"5468","g22689.t1","131567",1,"cellular organisms"
"5469","g22911.t1","131567",1,"cellular organisms"
"5470","g22912.t1","131567",1,"cellular organisms"
"5471","g22968.t1","131567",1,"cellular organisms"
"5472","g23064.t1","131567",1,"cellular organisms"
"5473","g23073.t1","131567",1,"cellular organisms"
"5474","g23078.t1","131567",1,"cellular organisms"
"5475","g23233.t1","131567",1,"cellular organisms"
"5476","g23269.t1","131567",1,"cellular organisms"
"5477","g23269.t2","131567",1,"cellular organisms"
"5478","g23409.t1","131567",1,"cellular organisms"
"5479","g23409.t2","131567",1,"cellular organisms"
"5480","g23560.t1","131567",1,"cellular organisms"
"5481","g23564.t1","131567",1,"cellular organisms"
"5482","g23597.t1","131567",1,"cellular organisms"
"5483","g23611.t1","131567",1,"cellular organisms"
"5484","g23658.t1","131567",1,"cellular organisms"
"5485","g23805.t1","131567",1,"cellular organisms"
"5486","g23808.t1","131567",1,"cellular organisms"
"5487","g23809.t1","131567",1,"cellular organisms"
"5488","g23837.t1","131567",1,"cellular organisms"
"5489","g23838.t1","131567",1,"cellular organisms"
"5490","g23924.t1","131567",1,"cellular organisms"
"5491","g23935.t1","131567",1,"cellular organisms"
"5492","g24076.t1","131567",1,"cellular organisms"
"5493","g24151.t1","131567",1,"cellular organisms"
"5494","g24153.t1","131567",1,"cellular organisms"
"5495","g24153.t2","131567",1,"cellular organisms"
"5496","g24203.t1","131567",1,"cellular organisms"
"5497","g24255.t1","131567",1,"cellular organisms"
"5498","g24396.t1","131567",1,"cellular organisms"
"5499","g24400.t1","131567",1,"cellular organisms"
"5500","g24436.t1","131567",1,"cellular organisms"
"5501","g24605.t1","131567",1,"cellular organisms"
"5502","g24615.t1","131567",1,"cellular organisms"
"5503","g24706.t1","131567",1,"cellular organisms"
"5504","g24713.t1","131567",1,"cellular organisms"
"5505","g24714.t1","131567",1,"cellular organisms"
"5506","g24715.t1","131567",1,"cellular organisms"
"5507","g24716.t1","131567",1,"cellular organisms"
"5508","g24717.t1","131567",1,"cellular organisms"
"5509","g24806.t1","131567",1,"cellular organisms"
"5510","g24853.t1","131567",1,"cellular organisms"
"5511","g24854.t1","131567",1,"cellular organisms"
"5512","g24858.t1","131567",1,"cellular organisms"
"5513","g24935.t1","131567",1,"cellular organisms"
"5514","g24943.t1","131567",1,"cellular organisms"
"5515","g25052.t1","131567",1,"cellular organisms"
"5516","g25091.t1","131567",1,"cellular organisms"
"5517","g25121.t1","131567",1,"cellular organisms"
"5518","g25181.t1","131567",1,"cellular organisms"
"5519","g25191.t1","131567",1,"cellular organisms"
"5520","g25200.t1","131567",1,"cellular organisms"
"5521","g25274.t1","131567",1,"cellular organisms"
"5522","g25275.t1","131567",1,"cellular organisms"
"5523","g25294.t1","131567",1,"cellular organisms"
"5524","g25308.t1","131567",1,"cellular organisms"
"5525","g25365.t1","131567",1,"cellular organisms"
"5526","g25387.t1","131567",1,"cellular organisms"
"5527","g25478.t1","131567",1,"cellular organisms"
"5528","g25534.t1","131567",1,"cellular organisms"
"5529","g25575.t1","131567",1,"cellular organisms"
"5530","g25601.t1","131567",1,"cellular organisms"
"5531","g25645.t1","131567",1,"cellular organisms"
"5532","g25645.t2","131567",1,"cellular organisms"
"5533","g25683.t1","131567",1,"cellular organisms"
"5534","g25684.t1","131567",1,"cellular organisms"
"5535","g25685.t1","131567",1,"cellular organisms"
"5536","g25688.t1","131567",1,"cellular organisms"
"5537","g25713.t1","131567",1,"cellular organisms"
"5538","g25766.t1","131567",1,"cellular organisms"
"5539","g25851.t1","131567",1,"cellular organisms"
"5540","g26004.t1","131567",1,"cellular organisms"
"5541","g26075.t1","131567",1,"cellular organisms"
"5542","g26094.t1","131567",1,"cellular organisms"
"5543","g26125.t1","131567",1,"cellular organisms"
"5544","g26148.t1","131567",1,"cellular organisms"
"5545","g26180.t1","131567",1,"cellular organisms"
"5546","g26280.t1","131567",1,"cellular organisms"
"5547","g26295.t1","131567",1,"cellular organisms"
"5548","g26324.t1","131567",1,"cellular organisms"
"5549","g26342.t1","131567",1,"cellular organisms"
"5550","g26513.t1","131567",1,"cellular organisms"
"5551","g26686.t1","131567",1,"cellular organisms"
"5552","g26720.t1","131567",1,"cellular organisms"
"5553","g26738.t1","131567",1,"cellular organisms"
"5554","g26752.t1","131567",1,"cellular organisms"
"5555","g26823.t1","131567",1,"cellular organisms"
"5556","g26853.t1","131567",1,"cellular organisms"
"5557","g26867.t1","131567",1,"cellular organisms"
"5558","g26897.t1","131567",1,"cellular organisms"
"5559","g26976.t1","131567",1,"cellular organisms"
"5560","g27007.t1","131567",1,"cellular organisms"
"5561","g27133.t1","131567",1,"cellular organisms"
"5562","g27190.t1","131567",1,"cellular organisms"
"5563","g27210.t1","131567",1,"cellular organisms"
"5564","g27210.t2","131567",1,"cellular organisms"
"5565","g27316.t1","131567",1,"cellular organisms"
"5566","g27341.t1","131567",1,"cellular organisms"
"5567","g27341.t2","131567",1,"cellular organisms"
"5568","g27404.t1","131567",1,"cellular organisms"
"5569","g27408.t1","131567",1,"cellular organisms"
"5570","g27445.t1","131567",1,"cellular organisms"
"5571","g27566.t1","131567",1,"cellular organisms"
"5572","g27591.t1","131567",1,"cellular organisms"
"5573","g27591.t3","131567",1,"cellular organisms"
"5574","g27628.t1","131567",1,"cellular organisms"
"5575","g27628.t2","131567",1,"cellular organisms"
"5576","g27656.t1","131567",1,"cellular organisms"
"5577","g27666.t1","131567",1,"cellular organisms"
"5578","g27692.t1","131567",1,"cellular organisms"
"5579","g27797.t1","131567",1,"cellular organisms"
"5580","g27863.t1","131567",1,"cellular organisms"
"5581","g27879.t1","131567",1,"cellular organisms"
"5582","g27898.t1","131567",1,"cellular organisms"
"5583","g27951.t1","131567",1,"cellular organisms"
"5584","g27986.t1","131567",1,"cellular organisms"
"5585","g28082.t1","131567",1,"cellular organisms"
"5586","g28090.t1","131567",1,"cellular organisms"
"5587","g28091.t1","131567",1,"cellular organisms"
"5588","g28132.t1","131567",1,"cellular organisms"
"5589","g28265.t1","131567",1,"cellular organisms"
"5590","g28363.t1","131567",1,"cellular organisms"
"5591","g28379.t1","131567",1,"cellular organisms"
"5592","g28462.t1","131567",1,"cellular organisms"
"5593","g28600.t1","131567",1,"cellular organisms"
"5594","g29566.t1","131567",1,"cellular organisms"
"5595","g29709.t1","131567",1,"cellular organisms"
"5596","g29770.t1","131567",1,"cellular organisms"
"5597","g29939.t1","131567",1,"cellular organisms"
"5598","g29946.t1","131567",1,"cellular organisms"
"5599","g29948.t1","131567",1,"cellular organisms"
"5600","g30013.t1","131567",1,"cellular organisms"
"5601","g30339.t1","131567",1,"cellular organisms"
"5602","g30341.t1","131567",1,"cellular organisms"
"5603","g30371.t1","131567",1,"cellular organisms"
"5604","g30489.t1","131567",1,"cellular organisms"
"5605","g30739.t1","131567",1,"cellular organisms"
"5606","g30745.t1","131567",1,"cellular organisms"
"5607","g30888.t1","131567",1,"cellular organisms"
"5608","g31002.t1","131567",1,"cellular organisms"
"5609","g31127.t1","131567",1,"cellular organisms"
"5610","g31127.t2","131567",1,"cellular organisms"
"5611","g31294.t1","131567",1,"cellular organisms"
"5612","g31294.t2","131567",1,"cellular organisms"
"5613","g31304.t1","131567",1,"cellular organisms"
"5614","g31336.t1","131567",1,"cellular organisms"
"5615","g31346.t1","131567",1,"cellular organisms"
"5616","g31348.t1","131567",1,"cellular organisms"
"5617","g31353.t1","131567",1,"cellular organisms"
"5618","g31370.t1","131567",1,"cellular organisms"
"5619","g31377.t1","131567",1,"cellular organisms"
"5620","g31408.t1","131567",1,"cellular organisms"
"5621","g31493.t1","131567",1,"cellular organisms"
"5622","g31494.t1","131567",1,"cellular organisms"
"5623","g31512.t1","131567",1,"cellular organisms"
"5624","g31641.t1","131567",1,"cellular organisms"
"5625","g31667.t1","131567",1,"cellular organisms"
"5626","g31703.t1","131567",1,"cellular organisms"
"5627","g31759.t1","131567",1,"cellular organisms"
"5628","g31817.t1","131567",1,"cellular organisms"
"5629","g31860.t1","131567",1,"cellular organisms"
"5630","g31896.t1","131567",1,"cellular organisms"
"5631","g31963.t1","131567",1,"cellular organisms"
"5632","g31971.t1","131567",1,"cellular organisms"
"5633","g31975.t1","131567",1,"cellular organisms"
"5634","g32003.t1","131567",1,"cellular organisms"
"5635","g32206.t1","131567",1,"cellular organisms"
"5636","g32229.t1","131567",1,"cellular organisms"
"5637","g32246.t1","131567",1,"cellular organisms"
"5638","g32305.t1","131567",1,"cellular organisms"
"5639","g32338.t1","131567",1,"cellular organisms"
"5640","g32416.t1","131567",1,"cellular organisms"
"5641","g32417.t1","131567",1,"cellular organisms"
"5642","g32483.t1","131567",1,"cellular organisms"
"5643","g32501.t1","131567",1,"cellular organisms"
"5644","g32534.t1","131567",1,"cellular organisms"
"5645","g32537.t1","131567",1,"cellular organisms"
"5646","g32538.t1","131567",1,"cellular organisms"
"5647","g32635.t1","131567",1,"cellular organisms"
"5648","g32747.t1","131567",1,"cellular organisms"
"5649","g32852.t1","131567",1,"cellular organisms"
"5650","g32857.t1","131567",1,"cellular organisms"
"5651","g32963.t1","131567",1,"cellular organisms"
"5652","g33047.t1","131567",1,"cellular organisms"
"5653","g33052.t1","131567",1,"cellular organisms"
"5654","g33064.t1","131567",1,"cellular organisms"
"5655","g33064.t2","131567",1,"cellular organisms"
"5656","g33140.t1","131567",1,"cellular organisms"
"5657","g33252.t1","131567",1,"cellular organisms"
"5658","g33258.t1","131567",1,"cellular organisms"
"5659","g33339.t1","131567",1,"cellular organisms"
"5660","g94.t1","131567",1,"cellular organisms"
"5661","g131.t1","131567",1,"cellular organisms"
"5662","g283.t1","131567",1,"cellular organisms"
"5663","g562.t1","131567",1,"cellular organisms"
"5664","g782.t1","131567",1,"cellular organisms"
"5665","g848.t1","131567",1,"cellular organisms"
"5666","g992.t1","131567",1,"cellular organisms"
"5667","g1520.t1","131567",1,"cellular organisms"
"5668","g1676.t1","131567",1,"cellular organisms"
"5669","g1677.t1","131567",1,"cellular organisms"
"5670","g1752.t1","131567",1,"cellular organisms"
"5671","g2149.t1","131567",1,"cellular organisms"
"5672","g2179.t1","131567",1,"cellular organisms"
"5673","g2231.t1","131567",1,"cellular organisms"
"5674","g2235.t1","131567",1,"cellular organisms"
"5675","g2365.t1","131567",1,"cellular organisms"
"5676","g2395.t1","131567",1,"cellular organisms"
"5677","g2400.t1","131567",1,"cellular organisms"
"5678","g2425.t1","131567",1,"cellular organisms"
"5679","g2469.t1","131567",1,"cellular organisms"
"5680","g2584.t1","131567",1,"cellular organisms"
"5681","g2707.t1","131567",1,"cellular organisms"
"5682","g2945.t1","131567",1,"cellular organisms"
"5683","g2961.t1","131567",1,"cellular organisms"
"5684","g3205.t1","131567",1,"cellular organisms"
"5685","g3648.t1","131567",1,"cellular organisms"
"5686","g3897.t1","131567",1,"cellular organisms"
"5687","g4128.t1","131567",1,"cellular organisms"
"5688","g5018.t1","131567",1,"cellular organisms"
"5689","g5065.t1","131567",1,"cellular organisms"
"5690","g5397.t1","131567",1,"cellular organisms"
"5691","g5902.t1","131567",1,"cellular organisms"
"5692","g5933.t1","131567",1,"cellular organisms"
"5693","g5944.t1","131567",1,"cellular organisms"
"5694","g6527.t1","131567",1,"cellular organisms"
"5695","g6722.t1","131567",1,"cellular organisms"
"5696","g6784.t1","131567",1,"cellular organisms"
"5697","g6903.t1","131567",1,"cellular organisms"
"5698","g7016.t1","131567",1,"cellular organisms"
"5699","g7018.t1","131567",1,"cellular organisms"
"5700","g7107.t1","131567",1,"cellular organisms"
"5701","g7108.t1","131567",1,"cellular organisms"
"5702","g7119.t1","131567",1,"cellular organisms"
"5703","g7223.t1","131567",1,"cellular organisms"
"5704","g7495.t1","131567",1,"cellular organisms"
"5705","g7530.t1","131567",1,"cellular organisms"
"5706","g7605.t1","131567",1,"cellular organisms"
"5707","g7697.t1","131567",1,"cellular organisms"
"5708","g7794.t1","131567",1,"cellular organisms"
"5709","g7798.t1","131567",1,"cellular organisms"
"5710","g7822.t1","131567",1,"cellular organisms"
"5711","g7850.t1","131567",1,"cellular organisms"
"5712","g8487.t1","131567",1,"cellular organisms"
"5713","g8604.t1","131567",1,"cellular organisms"
"5714","g8607.t1","131567",1,"cellular organisms"
"5715","g8683.t1","131567",1,"cellular organisms"
"5716","g8917.t1","131567",1,"cellular organisms"
"5717","g9447.t1","131567",1,"cellular organisms"
"5718","g9850.t1","131567",1,"cellular organisms"
"5719","g9900.t1","131567",1,"cellular organisms"
"5720","g10360.t1","131567",1,"cellular organisms"
"5721","g10599.t1","131567",1,"cellular organisms"
"5722","g10822.t1","131567",1,"cellular organisms"
"5723","g10889.t1","131567",1,"cellular organisms"
"5724","g10964.t1","131567",1,"cellular organisms"
"5725","g10980.t1","131567",1,"cellular organisms"
"5726","g11311.t1","131567",1,"cellular organisms"
"5727","g11417.t1","131567",1,"cellular organisms"
"5728","g11553.t1","131567",1,"cellular organisms"
"5729","g11628.t1","131567",1,"cellular organisms"
"5730","g11810.t1","131567",1,"cellular organisms"
"5731","g12117.t1","131567",1,"cellular organisms"
"5732","g12119.t1","131567",1,"cellular organisms"
"5733","g12209.t1","131567",1,"cellular organisms"
"5734","g12416.t1","131567",1,"cellular organisms"
"5735","g12446.t1","131567",1,"cellular organisms"
"5736","g12502.t1","131567",1,"cellular organisms"
"5737","g12786.t1","131567",1,"cellular organisms"
"5738","g12902.t1","131567",1,"cellular organisms"
"5739","g12945.t1","131567",1,"cellular organisms"
"5740","g12990.t1","131567",1,"cellular organisms"
"5741","g13152.t1","131567",1,"cellular organisms"
"5742","g13267.t1","131567",1,"cellular organisms"
"5743","g13618.t1","131567",1,"cellular organisms"
"5744","g13687.t1","131567",1,"cellular organisms"
"5745","g13716.t1","131567",1,"cellular organisms"
"5746","g13860.t1","131567",1,"cellular organisms"
"5747","g13910.t1","131567",1,"cellular organisms"
"5748","g14069.t1","131567",1,"cellular organisms"
"5749","g14150.t1","131567",1,"cellular organisms"
"5750","g14328.t1","131567",1,"cellular organisms"
"5751","g14485.t1","131567",1,"cellular organisms"
"5752","g14596.t1","131567",1,"cellular organisms"
"5753","g14634.t1","131567",1,"cellular organisms"
"5754","g14635.t1","131567",1,"cellular organisms"
"5755","g14636.t1","131567",1,"cellular organisms"
"5756","g14707.t1","131567",1,"cellular organisms"
"5757","g15385.t1","131567",1,"cellular organisms"
"5758","g15766.t1","131567",1,"cellular organisms"
"5759","g15766.t2","131567",1,"cellular organisms"
"5760","g15897.t1","131567",1,"cellular organisms"
"5761","g15911.t1","131567",1,"cellular organisms"
"5762","g16169.t1","131567",1,"cellular organisms"
"5763","g16316.t1","131567",1,"cellular organisms"
"5764","g16325.t1","131567",1,"cellular organisms"
"5765","g16457.t1","131567",1,"cellular organisms"
"5766","g16530.t1","131567",1,"cellular organisms"
"5767","g16633.t1","131567",1,"cellular organisms"
"5768","g16760.t1","131567",1,"cellular organisms"
"5769","g17167.t1","131567",1,"cellular organisms"
"5770","g17214.t1","131567",1,"cellular organisms"
"5771","g17814.t1","131567",1,"cellular organisms"
"5772","g18180.t1","131567",1,"cellular organisms"
"5773","g18191.t2","131567",1,"cellular organisms"
"5774","g18512.t1","131567",1,"cellular organisms"
"5775","g18612.t1","131567",1,"cellular organisms"
"5776","g18670.t1","131567",1,"cellular organisms"
"5777","g18711.t1","131567",1,"cellular organisms"
"5778","g18736.t1","131567",1,"cellular organisms"
"5779","g18859.t1","131567",1,"cellular organisms"
"5780","g19326.t1","131567",1,"cellular organisms"
"5781","g19377.t1","131567",1,"cellular organisms"
"5782","g19411.t1","131567",1,"cellular organisms"
"5783","g19489.t1","131567",1,"cellular organisms"
"5784","g19651.t1","131567",1,"cellular organisms"
"5785","g19807.t1","131567",1,"cellular organisms"
"5786","g19814.t1","131567",1,"cellular organisms"
"5787","g19937.t1","131567",1,"cellular organisms"
